method,kappa,size,mode,repeat,position,cost,duration_s
Co-HeT,2,100,greedy,1,69,21.46074676513672,0.48395800590515137
Co-HeT,2,100,greedy,1,70,20.226903915405273,0.48316478729248047
Co-HeT,2,100,greedy,1,71,21.44671058654785,0.4833035469055176
Co-HeT,2,100,greedy,1,72,21.66532325744629,0.48378872871398926
Co-HeT,2,100,greedy,1,73,21.008403778076172,0.4848062992095947
Co-HeT,2,100,greedy,1,74,22.357011795043945,0.49199676513671875
Co-HeT,2,100,greedy,1,75,21.89682388305664,0.49416255950927734
Co-HeT,2,100,greedy,1,76,20.9260311126709,0.49279022216796875
Co-HeT,2,100,greedy,1,77,23.750179290771484,0.48941588401794434
Co-HeT,2,100,greedy,1,78,20.758373260498047,0.506317138671875
Co-HeT,2,100,greedy,1,79,21.23096466064453,0.48977184295654297
Co-HeT,2,100,greedy,1,80,21.535396575927734,0.4877493381500244
Co-HeT,2,100,greedy,1,81,24.448692321777344,0.4892263412475586
Co-HeT,2,100,greedy,1,82,21.784757614135742,0.4842526912689209
Co-HeT,2,100,greedy,1,83,29.265621185302734,0.48390936851501465
Co-HeT,2,100,greedy,1,84,23.04111671447754,0.48586487770080566
Co-HeT,2,100,greedy,1,85,25.208354949951172,0.48696422576904297
Co-HeT,2,100,greedy,1,86,23.5646915435791,0.48677921295166016
Co-HeT,2,100,greedy,1,87,22.27611541748047,0.48430919647216797
Co-HeT,2,100,greedy,1,88,23.795135498046875,0.48389101028442383
Co-HeT,2,100,greedy,1,89,20.21082878112793,0.4821314811706543
Co-HeT,2,100,greedy,1,90,24.254562377929688,0.49503493309020996
Co-HeT,2,100,greedy,1,91,23.69432258605957,0.4999964237213135
Co-HeT,2,100,greedy,1,92,22.897846221923828,0.49303579330444336
Co-HeT,2,100,greedy,1,93,23.477401733398438,0.5113883018493652
Co-HeT,2,100,greedy,1,94,23.138856887817383,0.48849940299987793
Co-HeT,2,100,greedy,1,95,24.32129669189453,0.4819831848144531
Co-HeT,2,100,greedy,1,96,21.918201446533203,0.49125099182128906
Co-HeT,2,100,greedy,1,97,20.44428825378418,0.5091538429260254
Co-HeT,2,100,greedy,1,98,24.597267150878906,0.5103824138641357
Co-HeT,2,100,greedy,1,99,21.788970947265625,0.4837222099304199
Co-HeT,2,100,greedy,1,100,23.331783294677734,0.4822380542755127
Co-HeT,2,100,greedy,2,1,23.26015853881836,1.0500853061676025
Co-HeT,2,100,greedy,2,2,22.918869018554688,0.4848978519439697
Co-HeT,2,100,greedy,2,3,20.00979232788086,0.4839754104614258
Co-HeT,2,100,greedy,2,4,23.488792419433594,0.4837381839752197
Co-HeT,2,100,greedy,2,5,22.706220626831055,0.48259878158569336
Co-HeT,2,100,greedy,2,6,22.126073837280273,0.4827108383178711
Co-HeT,2,100,greedy,2,7,26.376882553100586,0.48578572273254395
Co-HeT,2,100,greedy,2,8,22.979257583618164,0.4902040958404541
Co-HeT,2,100,greedy,2,9,22.363801956176758,0.4822535514831543
Co-HeT,2,100,greedy,2,10,21.30230140686035,0.482588529586792
Co-HeT,2,100,greedy,2,11,22.604782104492188,0.48914575576782227
Co-HeT,2,100,greedy,2,12,22.44867706298828,0.4842655658721924
Co-HeT,2,100,greedy,2,13,23.525205612182617,0.4830658435821533
Co-HeT,2,100,greedy,2,14,20.26416778564453,0.48276209831237793
Co-HeT,2,100,greedy,2,15,21.30863380432129,0.482377290725708
Co-HeT,2,100,greedy,2,16,20.53439712524414,0.48333311080932617
Co-HeT,2,100,greedy,2,17,22.547771453857422,0.49294185638427734
Co-HeT,2,100,greedy,2,18,23.31189727783203,0.4834918975830078
Co-HeT,2,100,greedy,2,19,22.29401397705078,0.48245716094970703
Co-HeT,2,100,greedy,2,20,25.361099243164062,0.4827749729156494
Co-HeT,2,100,greedy,2,21,22.792680740356445,0.4824240207672119
Co-HeT,2,100,greedy,2,22,23.275287628173828,0.48265886306762695
Co-HeT,2,100,greedy,2,23,23.180822372436523,0.4821641445159912
Co-HeT,2,100,greedy,2,24,22.496417999267578,0.483245849609375
Co-HeT,2,100,greedy,2,25,21.998573303222656,0.4825098514556885
Co-HeT,2,100,greedy,2,26,25.635784149169922,0.4823758602142334
Co-HeT,2,100,greedy,2,27,20.689411163330078,0.4835507869720459
Co-HeT,2,100,greedy,2,28,23.20733642578125,0.48966336250305176
Co-HeT,2,100,greedy,2,29,23.061492919921875,0.48232150077819824
Co-HeT,2,100,greedy,2,30,22.263219833374023,0.4824395179748535
Co-HeT,2,100,greedy,2,31,20.873456954956055,0.4833197593688965
Co-HeT,2,100,greedy,2,32,26.41434097290039,0.48252058029174805
Co-HeT,2,100,greedy,2,33,23.070091247558594,0.4851341247558594
Co-HeT,2,100,greedy,2,34,23.866352081298828,0.49187397956848145
Co-HeT,2,100,greedy,2,35,29.54242706298828,0.48333001136779785
Co-HeT,2,100,greedy,2,36,25.791400909423828,0.48254990577697754
Co-HeT,2,100,greedy,2,37,21.44859504699707,0.481764554977417
Co-HeT,2,100,greedy,2,38,22.71573829650879,0.48412251472473145
Co-HeT,2,100,greedy,2,39,22.445152282714844,0.48331117630004883
Co-HeT,2,100,greedy,2,40,26.147302627563477,0.48372960090637207
Co-HeT,2,100,greedy,2,41,23.313663482666016,0.4848461151123047
Co-HeT,2,100,greedy,2,42,20.301273345947266,0.48393940925598145
Co-HeT,2,100,greedy,2,43,25.07754135131836,0.483661413192749
Co-HeT,2,100,greedy,2,44,20.347986221313477,0.482342004776001
Co-HeT,2,100,greedy,2,45,23.45479965209961,0.483065128326416
Co-HeT,2,100,greedy,2,46,22.718765258789062,0.4883763790130615
Co-HeT,2,100,greedy,2,47,25.671470642089844,0.48633885383605957
Co-HeT,2,100,greedy,2,48,20.328231811523438,0.4824240207672119
Co-HeT,2,100,greedy,2,49,22.207595825195312,0.4826076030731201
Co-HeT,2,100,greedy,2,50,25.3192138671875,0.48343348503112793
Co-HeT,2,100,greedy,2,51,26.642900466918945,0.48238301277160645
Co-HeT,2,100,greedy,2,52,21.255373001098633,0.48178696632385254
Co-HeT,2,100,greedy,2,53,25.375476837158203,0.4818079471588135
Co-HeT,2,100,greedy,2,54,22.543487548828125,0.4858739376068115
Co-HeT,2,100,greedy,2,55,20.469573974609375,0.4837954044342041
Co-HeT,2,100,greedy,2,56,21.709346771240234,0.48229432106018066
Co-HeT,2,100,greedy,2,57,19.713050842285156,0.4826648235321045
Co-HeT,2,100,greedy,2,58,23.824195861816406,0.48239660263061523
Co-HeT,2,100,greedy,2,59,22.564010620117188,0.48254942893981934
Co-HeT,2,100,greedy,2,60,19.395357131958008,0.48181867599487305
Co-HeT,2,100,greedy,2,61,20.90494155883789,0.49181270599365234
Co-HeT,2,100,greedy,2,62,21.471660614013672,0.4820702075958252
Co-HeT,2,100,greedy,2,63,24.258785247802734,0.48311877250671387
Co-HeT,2,100,greedy,2,64,23.885425567626953,0.482776403427124
Co-HeT,2,100,greedy,2,65,24.77023696899414,0.4818706512451172
Co-HeT,2,100,greedy,2,66,21.480688095092773,0.4814896583557129
Co-HeT,2,100,greedy,2,67,22.361675262451172,0.48146581649780273
Co-HeT,2,100,greedy,2,68,24.044904708862305,0.4943561553955078
Co-HeT,2,100,greedy,2,69,21.46074676513672,0.4820821285247803
Co-HeT,2,100,greedy,2,70,20.226903915405273,0.4817209243774414
Co-HeT,2,100,greedy,2,71,21.44671058654785,0.4801900386810303
Co-HeT,2,100,greedy,2,72,21.66532325744629,0.48253297805786133
Co-HeT,2,100,greedy,2,73,21.008403778076172,0.4818096160888672
Co-HeT,2,100,greedy,2,74,22.357011795043945,0.48265576362609863
Co-HeT,2,100,greedy,2,75,21.89682388305664,0.48095083236694336
Co-HeT,2,100,greedy,2,76,20.9260311126709,0.48126697540283203
Co-HeT,2,100,greedy,2,77,23.750179290771484,0.4835994243621826
Co-HeT,2,100,greedy,2,78,20.758373260498047,0.48177194595336914
Co-HeT,2,100,greedy,2,79,21.23096466064453,0.48119091987609863
Co-HeT,2,100,greedy,2,80,21.535396575927734,0.4808218479156494
Co-HeT,2,100,greedy,2,81,24.448692321777344,0.48120856285095215
Co-HeT,2,100,greedy,2,82,21.784757614135742,0.4851560592651367
Co-HeT,2,100,greedy,2,83,29.265621185302734,0.48470520973205566
Co-HeT,2,100,greedy,2,84,23.04111671447754,0.48122262954711914
Co-HeT,2,100,greedy,2,85,25.208354949951172,0.4809842109680176
Co-HeT,2,100,greedy,2,86,23.5646915435791,0.48332834243774414
Co-HeT,2,100,greedy,2,87,22.27611541748047,0.4818129539489746
Co-HeT,2,100,greedy,2,88,23.795135498046875,0.4814181327819824
Co-HeT,2,100,greedy,2,89,20.21082878112793,0.4810638427734375
Co-HeT,2,100,greedy,2,90,24.254562377929688,0.4849662780761719
Co-HeT,2,100,greedy,2,91,23.69432258605957,0.48468518257141113
Co-HeT,2,100,greedy,2,92,22.897846221923828,0.4811127185821533
Co-HeT,2,100,greedy,2,93,23.477401733398438,0.4812924861907959
Co-HeT,2,100,greedy,2,94,23.138856887817383,0.4808778762817383
Co-HeT,2,100,greedy,2,95,24.32129669189453,0.4812760353088379
Co-HeT,2,100,greedy,2,96,21.918201446533203,0.48150014877319336
Co-HeT,2,100,greedy,2,97,20.44428825378418,0.48117733001708984
Co-HeT,2,100,greedy,2,98,24.597267150878906,0.4810163974761963
Co-HeT,2,100,greedy,2,99,21.788970947265625,0.4816429615020752
Co-HeT,2,100,greedy,2,100,23.331783294677734,0.481112003326416
Co-HeT,2,100,greedy,3,1,23.26015853881836,1.0731050968170166
Co-HeT,2,100,greedy,3,2,22.918869018554688,0.4874587059020996
Co-HeT,2,100,greedy,3,3,20.00979232788086,0.48772168159484863
Co-HeT,2,100,greedy,3,4,23.488792419433594,0.4875013828277588
Co-HeT,2,100,greedy,3,5,22.706220626831055,0.48807787895202637
Co-HeT,2,100,greedy,3,6,22.126073837280273,0.4842872619628906
Co-HeT,2,100,greedy,3,7,26.376882553100586,0.48961949348449707
Co-HeT,2,100,greedy,3,8,22.979257583618164,0.48451709747314453
Co-HeT,2,100,greedy,3,9,22.363801956176758,0.48806309700012207
Co-HeT,2,100,greedy,3,10,21.30230140686035,0.4842972755432129
Co-HeT,2,100,greedy,3,11,22.604782104492188,0.4933598041534424
Co-HeT,2,100,greedy,3,12,22.44867706298828,0.48499345779418945
Co-HeT,2,100,greedy,3,13,23.525205612182617,0.4869232177734375
Co-HeT,2,100,greedy,3,14,20.26416778564453,0.48416900634765625
Co-HeT,2,100,greedy,3,15,21.30863380432129,0.4869699478149414
Co-HeT,2,100,greedy,3,16,20.53439712524414,0.4837486743927002
Co-HeT,2,100,greedy,3,17,22.547771453857422,0.49563121795654297
Co-HeT,2,100,greedy,3,18,23.31189727783203,0.4866175651550293
Co-HeT,2,100,greedy,3,19,22.29401397705078,0.48443174362182617
Co-HeT,2,100,greedy,3,20,25.361099243164062,0.4860036373138428
Co-HeT,2,100,greedy,3,21,22.792680740356445,0.48392534255981445
Co-HeT,2,100,greedy,3,22,23.275287628173828,0.4863884449005127
Co-HeT,2,100,greedy,3,23,23.180822372436523,0.48531389236450195
Co-HeT,2,100,greedy,3,24,22.496417999267578,0.48545002937316895
Co-HeT,2,100,greedy,3,25,21.998573303222656,0.4837527275085449
Co-HeT,2,100,greedy,3,26,25.635784149169922,0.4875917434692383
Co-HeT,2,100,greedy,3,27,20.689411163330078,0.48493051528930664
Co-HeT,2,100,greedy,3,28,23.20733642578125,0.4947977066040039
Co-HeT,2,100,greedy,3,29,23.061492919921875,0.4854140281677246
Co-HeT,2,100,greedy,3,30,22.263219833374023,0.490004301071167
Co-HeT,2,100,greedy,3,31,20.873456954956055,0.485759973526001
Co-HeT,2,100,greedy,3,32,26.41434097290039,0.48809146881103516
Co-HeT,2,100,greedy,3,33,23.070091247558594,0.5075767040252686
Co-HeT,2,100,greedy,3,34,23.866352081298828,0.49433398246765137
Co-HeT,2,100,greedy,3,35,29.54242706298828,0.49210309982299805
Co-HeT,2,100,greedy,3,36,25.791400909423828,0.4874403476715088
Co-HeT,2,100,greedy,3,37,21.44859504699707,0.4882643222808838
Co-HeT,2,100,greedy,3,38,22.71573829650879,0.49138641357421875
Co-HeT,2,100,greedy,3,39,22.445152282714844,0.48801374435424805
Co-HeT,2,100,greedy,3,40,26.147302627563477,0.4874119758605957
Co-HeT,2,100,greedy,3,41,23.313663482666016,0.5033712387084961
Co-HeT,2,100,greedy,3,42,20.301273345947266,0.49636244773864746
Co-HeT,2,100,greedy,3,43,25.07754135131836,0.49141454696655273
Co-HeT,2,100,greedy,3,44,20.347986221313477,0.4920186996459961
Co-HeT,2,100,greedy,3,45,23.45479965209961,0.4871499538421631
Co-HeT,2,100,greedy,3,46,22.718765258789062,0.4914371967315674
Co-HeT,2,100,greedy,3,47,25.671470642089844,0.48758983612060547
Co-HeT,2,100,greedy,3,48,20.328231811523438,0.4844684600830078
Co-HeT,2,100,greedy,3,49,22.207595825195312,0.48407721519470215
Co-HeT,2,100,greedy,3,50,25.3192138671875,0.48498082160949707
Co-HeT,2,100,greedy,3,51,26.642900466918945,0.48450613021850586
Co-HeT,2,100,greedy,3,52,21.255373001098633,0.4849226474761963
Co-HeT,2,100,greedy,3,53,25.375476837158203,0.4873008728027344
Co-HeT,2,100,greedy,3,54,22.543487548828125,0.48439908027648926
Co-HeT,2,100,greedy,3,55,20.469573974609375,0.48607563972473145
Co-HeT,2,100,greedy,3,56,21.709346771240234,0.48190832138061523
Co-HeT,2,100,greedy,3,57,19.713050842285156,0.4851689338684082
Co-HeT,2,100,greedy,3,58,23.824195861816406,0.4819669723510742
Co-HeT,2,100,greedy,3,59,22.564010620117188,0.5143005847930908
Co-HeT,2,100,greedy,3,60,19.395357131958008,0.5174233913421631
Co-HeT,2,100,greedy,3,61,20.90494155883789,0.4847683906555176
Co-HeT,2,100,greedy,3,62,21.471660614013672,0.4875521659851074
Co-HeT,2,100,greedy,3,63,24.258785247802734,0.5152463912963867
Co-HeT,2,100,greedy,3,64,23.885425567626953,0.5124990940093994
Co-HeT,2,100,greedy,3,65,24.77023696899414,0.5138077735900879
Co-HeT,2,100,greedy,3,66,21.480688095092773,0.5119752883911133
Co-HeT,2,100,greedy,3,67,22.361675262451172,0.524432897567749
Co-HeT,2,100,greedy,3,68,24.044904708862305,0.4849879741668701
Co-HeT,2,100,greedy,3,69,21.46074676513672,0.49516916275024414
Co-HeT,2,100,greedy,3,70,20.226903915405273,0.5123648643493652
Co-HeT,2,100,greedy,3,71,21.44671058654785,0.5138790607452393
Co-HeT,2,100,greedy,3,72,21.66532325744629,0.5121786594390869
Co-HeT,2,100,greedy,3,73,21.008403778076172,0.514840841293335
Co-HeT,2,100,greedy,3,74,22.357011795043945,0.512059211730957
Co-HeT,2,100,greedy,3,75,21.89682388305664,0.4941880702972412
Co-HeT,2,100,greedy,3,76,20.9260311126709,0.4819788932800293
Co-HeT,2,100,greedy,3,77,23.750179290771484,0.5134141445159912
Co-HeT,2,100,greedy,3,78,20.758373260498047,0.5124678611755371
Co-HeT,2,100,greedy,3,79,21.23096466064453,0.5149099826812744
Co-HeT,2,100,greedy,3,80,21.535396575927734,0.5127556324005127
Co-HeT,2,100,greedy,3,81,24.448692321777344,0.5152089595794678
Co-HeT,2,100,greedy,3,82,21.784757614135742,0.5147957801818848
Co-HeT,2,100,greedy,3,83,29.265621185302734,0.51474928855896
Co-HeT,2,100,greedy,3,84,23.04111671447754,0.5125095844268799
Co-HeT,2,100,greedy,3,85,25.208354949951172,0.5145056247711182
Co-HeT,2,100,greedy,3,86,23.5646915435791,0.5148720741271973
Co-HeT,2,100,greedy,3,87,22.27611541748047,0.5146701335906982
Co-HeT,2,100,greedy,3,88,23.795135498046875,0.5065042972564697
Co-HeT,2,100,greedy,3,89,20.21082878112793,0.48421573638916016
Co-HeT,2,100,greedy,3,90,24.254562377929688,0.48451876640319824
Co-HeT,2,100,greedy,3,91,23.69432258605957,0.48433446884155273
Co-HeT,2,100,greedy,3,92,22.897846221923828,0.48243260383605957
Co-HeT,2,100,greedy,3,93,23.477401733398438,0.4839212894439697
Co-HeT,2,100,greedy,3,94,23.138856887817383,0.4910471439361572
Co-HeT,2,100,greedy,3,95,24.32129669189453,0.5087902545928955
Co-HeT,2,100,greedy,3,96,21.918201446533203,0.4824643135070801
Co-HeT,2,100,greedy,3,97,20.44428825378418,0.48454880714416504
Co-HeT,2,100,greedy,3,98,24.597267150878906,0.4829590320587158
Co-HeT,2,100,greedy,3,99,21.788970947265625,0.4844472408294678
Co-HeT,2,100,greedy,3,100,23.331783294677734,0.48599958419799805
Co-HeT,2,100,greedy,4,1,23.26015853881836,1.0306246280670166
Co-HeT,2,100,greedy,4,2,22.918869018554688,0.46500253677368164
Co-HeT,2,100,greedy,4,3,20.00979232788086,0.4608776569366455
Co-HeT,2,100,greedy,4,4,23.488792419433594,0.4587249755859375
Co-HeT,2,100,greedy,4,5,22.706220626831055,0.459592342376709
Co-HeT,2,100,greedy,4,6,22.126073837280273,0.45990705490112305
Co-HeT,2,100,greedy,4,7,26.376882553100586,0.45992255210876465
Co-HeT,2,100,greedy,4,8,22.979257583618164,0.46297287940979004
Co-HeT,2,100,greedy,4,9,22.363801956176758,0.46030592918395996
Co-HeT,2,100,greedy,4,10,21.30230140686035,0.459442138671875
Co-HeT,2,100,greedy,4,11,22.604782104492188,0.46425628662109375
Co-HeT,2,100,greedy,4,12,22.44867706298828,0.4599597454071045
Co-HeT,2,100,greedy,4,13,23.525205612182617,0.4593815803527832
Co-HeT,2,100,greedy,4,14,20.26416778564453,0.4589982032775879
Co-HeT,2,100,greedy,4,15,21.30863380432129,0.45868730545043945
Co-HeT,2,100,greedy,4,16,20.53439712524414,0.45842576026916504
Co-HeT,2,100,greedy,4,17,22.547771453857422,0.46959543228149414
Co-HeT,2,100,greedy,4,18,23.31189727783203,0.45936155319213867
Co-HeT,2,100,greedy,4,19,22.29401397705078,0.4589672088623047
Co-HeT,2,100,greedy,4,20,25.361099243164062,0.45922088623046875
Co-HeT,2,100,greedy,4,21,22.792680740356445,0.45921754837036133
Co-HeT,2,100,greedy,4,22,23.275287628173828,0.4609556198120117
Co-HeT,2,100,greedy,4,23,23.180822372436523,0.45847630500793457
Co-HeT,2,100,greedy,4,24,22.496417999267578,0.46067333221435547
Co-HeT,2,100,greedy,4,25,21.998573303222656,0.46044492721557617
Co-HeT,2,100,greedy,4,26,25.635784149169922,0.4594123363494873
Co-HeT,2,100,greedy,4,27,20.689411163330078,0.4651515483856201
Co-HeT,2,100,greedy,4,28,23.20733642578125,0.4647033214569092
Co-HeT,2,100,greedy,4,29,23.061492919921875,0.4594602584838867
Co-HeT,2,100,greedy,4,30,22.263219833374023,0.45853137969970703
Co-HeT,2,100,greedy,4,31,20.873456954956055,0.45883917808532715
Co-HeT,2,100,greedy,4,32,26.41434097290039,0.46135878562927246
Co-HeT,2,100,greedy,4,33,23.070091247558594,0.45858311653137207
Co-HeT,2,100,greedy,4,34,23.866352081298828,0.46640586853027344
Co-HeT,2,100,greedy,4,35,29.54242706298828,0.4584927558898926
Co-HeT,2,100,greedy,4,36,25.791400909423828,0.45862364768981934
Co-HeT,2,100,greedy,4,37,21.44859504699707,0.45960402488708496
Co-HeT,2,100,greedy,4,38,22.71573829650879,0.45865583419799805
Co-HeT,2,100,greedy,4,39,22.445152282714844,0.45881152153015137
Co-HeT,2,100,greedy,4,40,26.147302627563477,0.45976710319519043
Co-HeT,2,100,greedy,4,41,23.313663482666016,0.4589972496032715
Co-HeT,2,100,greedy,4,42,20.301273345947266,0.45993518829345703
Co-HeT,2,100,greedy,4,43,25.07754135131836,0.4591553211212158
Co-HeT,2,100,greedy,4,44,20.347986221313477,0.4584829807281494
Co-HeT,2,100,greedy,4,45,23.45479965209961,0.45847654342651367
Co-HeT,2,100,greedy,4,46,22.718765258789062,0.45899248123168945
Co-HeT,2,100,greedy,4,47,25.671470642089844,0.4594862461090088
Co-HeT,2,100,greedy,4,48,20.328231811523438,0.4631643295288086
Co-HeT,2,100,greedy,4,49,22.207595825195312,0.45843982696533203
Co-HeT,2,100,greedy,4,50,25.3192138671875,0.46065187454223633
Co-HeT,2,100,greedy,4,51,26.642900466918945,0.46260547637939453
Co-HeT,2,100,greedy,4,52,21.255373001098633,0.4599127769470215
Co-HeT,2,100,greedy,4,53,25.375476837158203,0.46044278144836426
Co-HeT,2,100,greedy,4,54,22.543487548828125,0.4601750373840332
Co-HeT,2,100,greedy,4,55,20.469573974609375,0.46232104301452637
Co-HeT,2,100,greedy,4,56,21.709346771240234,0.46907687187194824
Co-HeT,2,100,greedy,4,57,19.713050842285156,0.45832228660583496
Co-HeT,2,100,greedy,4,58,23.824195861816406,0.4594078063964844
Co-HeT,2,100,greedy,4,59,22.564010620117188,0.4580423831939697
Co-HeT,2,100,greedy,4,60,19.395357131958008,0.45864081382751465
Co-HeT,2,100,greedy,4,61,20.90494155883789,0.45960021018981934
Co-HeT,2,100,greedy,4,62,21.471660614013672,0.4581022262573242
Co-HeT,2,100,greedy,4,63,24.258785247802734,0.46596455574035645
Co-HeT,2,100,greedy,4,64,23.885425567626953,0.45871901512145996
Co-HeT,2,100,greedy,4,65,24.77023696899414,0.45951318740844727
Co-HeT,2,100,greedy,4,66,21.480688095092773,0.46008992195129395
Co-HeT,2,100,greedy,4,67,22.361675262451172,0.4586458206176758
Co-HeT,2,100,greedy,4,68,24.044904708862305,0.45914626121520996
Co-HeT,2,100,greedy,4,69,21.46074676513672,0.45861244201660156
Co-HeT,2,100,greedy,4,70,20.226903915405273,0.47108030319213867
Co-HeT,2,100,greedy,4,71,21.44671058654785,0.45994091033935547
Co-HeT,2,100,greedy,4,72,21.66532325744629,0.4617033004760742
Co-HeT,2,100,greedy,4,73,21.008403778076172,0.4593639373779297
Co-HeT,2,100,greedy,4,74,22.357011795043945,0.4596893787384033
Co-HeT,2,100,greedy,4,75,21.89682388305664,0.4606766700744629
Co-HeT,2,100,greedy,4,76,20.9260311126709,0.46262335777282715
Co-HeT,2,100,greedy,4,77,23.750179290771484,0.4590904712677002
