candidate_source,method,mode,rep,kappa,size,instance_index,instance_name,objective,distance,tardiness,runtime_s,status,objective_validation,objective_consistency_error,instance_hash_source
DRL,Co-HeT,greedy,,3,100,15,N100_K3_M18_I15,31.09165000915528,58.75599670410156,3.427302837371826,,SUCCEEDED,components_recomputed,2.3841858620698986e-07,source_record
DRL,Co-HeT,greedy,,3,100,16,N100_K3_M18_I16,30.71614456176757,57.18201446533203,4.250274658203125,,SUCCEEDED,components_recomputed,7.105427357601002e-15,source_record
DRL,Co-HeT,greedy,,3,100,17,N100_K3_M18_I17,32.6287956237793,60.25386047363281,5.003730773925781,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,18,N100_K3_M18_I18,35.417503356933594,62.11323928833008,8.72176456451416,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,19,N100_K3_M18_I19,32.79679107666016,60.059818267822266,5.533767223358154,,SUCCEEDED,components_recomputed,1.6689300466055101e-06,source_record
DRL,Co-HeT,greedy,,3,100,20,N100_K3_M18_I20,31.48766326904297,55.282711029052734,7.692617416381836,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,21,N100_K3_M18_I21,30.510412216186523,54.27769470214844,6.743128776550293,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,22,N100_K3_M18_I22,31.74083137512207,60.40438079833984,3.0772807598114014,,SUCCEEDED,components_recomputed,5.960464513066199e-07,source_record
DRL,Co-HeT,greedy,,3,100,23,N100_K3_M18_I23,35.806365966796875,63.53847122192383,8.074259757995605,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,24,N100_K3_M18_I24,32.54441452026367,56.82765197753906,8.261178970336914,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,25,N100_K3_M18_I25,34.528587341308594,60.11540222167969,8.9417724609375,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,26,N100_K3_M18_I26,31.590803146362305,59.348388671875,3.833216905593872,,SUCCEEDED,components_recomputed,3.5762786865234375e-07,source_record
DRL,Co-HeT,greedy,,3,100,27,N100_K3_M18_I27,37.813995361328125,66.67415618896484,8.953836441040039,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,28,N100_K3_M18_I28,36.43730545043945,63.34836959838867,9.526240348815918,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,29,N100_K3_M18_I29,35.6937255859375,63.82016372680664,7.567285537719727,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,30,N100_K3_M18_I30,30.977588653564453,59.13671112060547,2.8184680938720703,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,31,N100_K3_M18_I31,32.221954345703125,59.95318984985352,4.490719795227051,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,32,N100_K3_M18_I32,32.649253845214844,61.75418472290039,3.5443203449249268,,SUCCEEDED,components_recomputed,1.3113021850585938e-06,source_record
DRL,Co-HeT,greedy,,3,100,33,N100_K3_M18_I33,35.07974624633789,62.64229202270508,7.517197132110596,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,greedy,,3,100,34,N100_K3_M18_I34,29.97757339477539,55.95993041992188,3.9952144622802734,,SUCCEEDED,components_recomputed,9.536743128535363e-07,source_record
DRL,Co-HeT,greedy,,3,100,35,N100_K3_M18_I35,32.9146614074707,59.47342300415039,6.355899333953857,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,greedy,,3,100,36,N100_K3_M18_I36,31.3762435913086,58.3714714050293,4.381013870239258,,SUCCEEDED,components_recomputed,9.536743235116774e-07,source_record
DRL,Co-HeT,greedy,,3,100,37,N100_K3_M18_I37,31.777565002441406,57.06113815307617,6.493992328643799,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,greedy,,3,100,38,N100_K3_M18_I38,32.74692153930664,57.69406127929688,7.799782752990723,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,39,N100_K3_M18_I39,32.272361755371094,61.45671844482422,3.088003873825073,,SUCCEEDED,components_recomputed,5.960464477539062e-07,source_record
DRL,Co-HeT,greedy,,3,100,40,N100_K3_M18_I40,30.68783187866211,57.19643783569336,4.179227352142334,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,greedy,,3,100,41,N100_K3_M18_I41,32.545494079589844,58.2270622253418,6.863923072814941,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,42,N100_K3_M18_I42,32.61463928222656,56.38417816162109,8.84510326385498,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,43,N100_K3_M18_I43,32.57097625732422,60.84545135498047,4.296504974365234,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,44,N100_K3_M18_I44,32.5955924987793,58.63949203491211,6.551692485809326,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,greedy,,3,100,45,N100_K3_M18_I45,32.29572677612305,59.98517227172852,4.606279850006104,,SUCCEEDED,components_recomputed,7.152557301992601e-07,source_record
DRL,Co-HeT,greedy,,3,100,46,N100_K3_M18_I46,36.54973602294922,62.962345123291016,10.137126922607422,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,47,N100_K3_M18_I47,34.58777618408203,62.01055145263672,7.165002346038818,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,greedy,,3,100,48,N100_K3_M18_I48,31.18643379211425,59.28699493408203,3.085874319076538,,SUCCEEDED,components_recomputed,8.344650339608961e-07,source_record
DRL,Co-HeT,greedy,,3,100,49,N100_K3_M18_I49,30.52719497680664,57.51959991455078,3.534789085388184,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,50,N100_K3_M18_I50,27.966447830200195,53.5849838256836,2.3479135036468506,,SUCCEEDED,components_recomputed,8.344650304081824e-07,source_record
DRL,Co-HeT,greedy,,3,100,51,N100_K3_M18_I51,37.38582992553711,65.91294860839844,8.858709335327148,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,52,N100_K3_M18_I52,36.96139526367188,65.56083679199219,8.361955642700195,,SUCCEEDED,components_recomputed,9.536743093008226e-07,source_record
DRL,Co-HeT,greedy,,3,100,53,N100_K3_M18_I53,33.5941276550293,59.87588882446289,7.312365531921387,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,54,N100_K3_M18_I54,30.776052474975582,56.50284957885742,5.049254417419434,,SUCCEEDED,components_recomputed,4.768371546504113e-07,source_record
DRL,Co-HeT,greedy,,3,100,55,N100_K3_M18_I55,34.04843521118164,62.80661010742188,5.290263175964356,,SUCCEEDED,components_recomputed,1.4305114817148024e-06,source_record
DRL,Co-HeT,greedy,,3,100,56,N100_K3_M18_I56,34.01905822753906,61.87310028076172,6.165012359619141,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,57,N100_K3_M18_I57,31.072799682617188,56.25996017456055,5.885639190673828,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,58,N100_K3_M18_I58,32.902931213378906,56.551639556884766,9.25421905517578,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,59,N100_K3_M18_I59,28.966102600097656,55.90791702270508,2.024289131164551,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,60,N100_K3_M18_I60,34.05855941772461,59.439090728759766,8.67802619934082,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,61,N100_K3_M18_I61,29.616777420043945,57.24046325683594,1.9930897951126096,,SUCCEEDED,components_recomputed,8.940696716308594e-07,source_record
DRL,Co-HeT,greedy,,3,100,62,N100_K3_M18_I62,35.131290435791016,62.46124267578125,7.801341533660889,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,greedy,,3,100,63,N100_K3_M18_I63,33.35246276855469,61.67838287353516,5.026546001434326,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,greedy,,3,100,64,N100_K3_M18_I64,32.59111785888672,56.95516204833984,8.22707748413086,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,65,N100_K3_M18_I65,33.20549011230469,58.78062057495117,7.630362033843994,,SUCCEEDED,components_recomputed,1.1920928955078125e-06,source_record
DRL,Co-HeT,greedy,,3,100,66,N100_K3_M18_I66,32.5740966796875,61.81203842163086,3.336158275604248,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,greedy,,3,100,67,N100_K3_M18_I67,31.5782470703125,57.861454010009766,5.295042037963867,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,68,N100_K3_M18_I68,30.832172393798828,54.64824676513672,7.0160980224609375,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,69,N100_K3_M18_I69,32.30567932128906,58.49533462524414,6.116020202636719,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,70,N100_K3_M18_I70,32.06498718261719,59.772552490234375,4.357419013977051,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,71,N100_K3_M18_I71,31.329673767089844,57.34542846679688,5.313917636871338,,SUCCEEDED,components_recomputed,7.152557337519738e-07,source_record
DRL,Co-HeT,greedy,,3,100,72,N100_K3_M18_I72,31.814149856567383,58.50127410888672,5.127026557922363,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,73,N100_K3_M18_I73,35.556434631347656,61.69967269897461,9.413195610046388,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,74,N100_K3_M18_I74,33.95295333862305,61.93136596679688,5.974540710449219,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,75,N100_K3_M18_I75,35.03160095214844,62.58709716796875,7.476102828979492,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,76,N100_K3_M18_I76,30.683692932128903,56.38872146606445,4.978665351867676,,SUCCEEDED,components_recomputed,4.768371617558387e-07,source_record
DRL,Co-HeT,greedy,,3,100,77,N100_K3_M18_I77,29.95517921447754,53.4482536315918,6.462106227874756,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,greedy,,3,100,78,N100_K3_M18_I78,33.092918395996094,57.97967529296875,8.20616340637207,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,79,N100_K3_M18_I79,33.81355667114258,60.73566055297852,6.891449928283691,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,80,N100_K3_M18_I80,32.86519241333008,61.11958694458008,4.6107988357543945,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,81,N100_K3_M18_I81,32.76808547973633,61.07438278198242,4.461789608001709,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,greedy,,3,100,82,N100_K3_M18_I82,37.75874328613281,67.66104125976562,7.856448173522949,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,83,N100_K3_M18_I83,31.721248626708984,59.1417236328125,4.300772666931152,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,84,N100_K3_M18_I84,32.99345397949219,60.54248046875,5.444425582885742,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,85,N100_K3_M18_I85,32.301544189453125,60.2380485534668,4.365040302276611,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,greedy,,3,100,86,N100_K3_M18_I86,30.01859474182129,52.69963455200195,7.337554454803467,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,greedy,,3,100,87,N100_K3_M18_I87,35.866905212402344,62.69889450073242,9.034917831420898,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,88,N100_K3_M18_I88,32.267921447753906,58.003662109375,6.532179355621338,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,greedy,,3,100,89,N100_K3_M18_I89,33.40391540527344,60.69963836669922,6.1081953048706055,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,greedy,,3,100,90,N100_K3_M18_I90,33.18701171875,58.80250549316406,7.5715179443359375,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,greedy,,3,100,91,N100_K3_M18_I91,31.88639068603516,59.69953918457031,4.073240756988525,,SUCCEEDED,components_recomputed,7.152557408574012e-07,source_record
DRL,Co-HeT,greedy,,3,100,92,N100_K3_M18_I92,30.98594284057617,56.6352424621582,5.336644649505615,,SUCCEEDED,components_recomputed,7.152557408574012e-07,source_record
DRL,Co-HeT,greedy,,3,100,93,N100_K3_M18_I93,37.98263168334961,65.16233825683594,10.802924156188965,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,94,N100_K3_M18_I94,32.047142028808594,59.81473922729492,4.279543876647949,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,95,N100_K3_M18_I95,35.49539566040039,61.58567428588867,9.405118942260742,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,96,N100_K3_M18_I96,35.97396469116211,60.74088287353516,11.207045555114746,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,greedy,,3,100,97,N100_K3_M18_I97,31.769744873046875,54.28092575073242,9.258562088012695,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,greedy,,3,100,98,N100_K3_M18_I98,36.43595123291016,63.08557891845703,9.786319732666016,,SUCCEEDED,components_recomputed,1.9073486399179274e-06,source_record
DRL,Co-HeT,greedy,,3,100,99,N100_K3_M18_I99,33.153419494628906,59.67620849609375,6.630634307861328,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,greedy,,3,100,100,N100_K3_M18_I100,36.32373809814453,62.76993179321289,9.877548217773438,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,sample1280,,3,100,1,N100_K3_M18_I1,28.66322135925293,53.111724853515625,4.214718818664551,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,2,N100_K3_M18_I2,28.98120307922364,54.1560173034668,3.8063888549804688,,SUCCEEDED,components_recomputed,7.105427357601002e-15,source_record
DRL,Co-HeT,sample1280,,3,100,3,N100_K3_M18_I3,31.95647430419922,57.178932189941406,6.734015464782715,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,4,N100_K3_M18_I4,32.52645492553711,58.20358657836914,6.849319934844971,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,5,N100_K3_M18_I5,31.2281436920166,58.01999282836914,4.436295509338379,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,6,N100_K3_M18_I6,34.24408721923828,59.46068954467773,9.027484893798828,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,7,N100_K3_M18_I7,32.26060485839844,58.65846252441406,5.86274528503418,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,8,N100_K3_M18_I8,29.772476196289062,54.62744903564453,4.91750431060791,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,9,N100_K3_M18_I9,31.58047866821289,56.088775634765625,7.07218074798584,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,10,N100_K3_M18_I10,31.94751167297364,56.70560073852539,7.189423561096191,,SUCCEEDED,components_recomputed,4.7683715109769764e-07,source_record
DRL,Co-HeT,sample1280,,3,100,11,N100_K3_M18_I11,30.789915084838867,55.684852600097656,5.894977569580078,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,12,N100_K3_M18_I12,34.30827331542969,61.3779411315918,7.23860502243042,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,13,N100_K3_M18_I13,30.16886711120605,54.11739730834961,6.220335960388184,,SUCCEEDED,components_recomputed,4.768371546504113e-07,source_record
DRL,Co-HeT,sample1280,,3,100,14,N100_K3_M18_I14,31.8516845703125,57.26689529418945,6.4364752769470215,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,15,N100_K3_M18_I15,28.890350341796875,54.30051040649414,3.480190753936768,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,16,N100_K3_M18_I16,29.4970703125,54.74386596679688,4.250274658203125,,SUCCEEDED,components_recomputed,3.552713678800501e-15,source_record
DRL,Co-HeT,sample1280,,3,100,17,N100_K3_M18_I17,30.456377029418945,55.94759750366211,4.965156078338623,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,18,N100_K3_M18_I18,32.599796295166016,58.81980895996094,6.379781723022461,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,19,N100_K3_M18_I19,28.94429588317871,53.23361206054688,4.654979705810547,,SUCCEEDED,components_recomputed,3.552713678800501e-15,source_record
DRL,Co-HeT,sample1280,,3,100,20,N100_K3_M18_I20,29.23158264160156,52.92484664916992,5.538320541381836,,SUCCEEDED,components_recomputed,9.536743199589637e-07,source_record
DRL,Co-HeT,sample1280,,3,100,21,N100_K3_M18_I21,29.420991897583008,53.99201583862305,4.849967002868652,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,22,N100_K3_M18_I22,28.992128372192383,54.519004821777344,3.465250492095948,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,23,N100_K3_M18_I23,32.92002487182617,57.76579284667969,8.074259757995605,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,24,N100_K3_M18_I24,31.606277465820312,54.81325149536133,8.39930534362793,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,25,N100_K3_M18_I25,32.80804443359375,57.37221145629883,8.243876457214355,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,26,N100_K3_M18_I26,29.920875549316406,56.20570373535156,3.636045932769776,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,27,N100_K3_M18_I27,34.31910705566406,61.05533599853516,7.582878589630127,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,28,N100_K3_M18_I28,33.90546798706055,58.284698486328125,9.526240348815918,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,29,N100_K3_M18_I29,33.38165283203125,60.3779411315918,6.385367393493652,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,30,N100_K3_M18_I30,29.685535430908203,56.694786071777344,2.6762847900390625,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,31,N100_K3_M18_I31,30.17992210388184,55.740867614746094,4.618977546691895,,SUCCEEDED,components_recomputed,4.768371546504113e-07,source_record
DRL,Co-HeT,sample1280,,3,100,32,N100_K3_M18_I32,31.68902969360352,59.185176849365234,4.192880630493164,,SUCCEEDED,components_recomputed,9.536743199589637e-07,source_record
DRL,Co-HeT,sample1280,,3,100,33,N100_K3_M18_I33,32.95949935913086,58.30934524536133,7.609656810760498,,SUCCEEDED,components_recomputed,1.6689300537109375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,34,N100_K3_M18_I34,28.25616455078125,53.168827056884766,3.343501091003418,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,35,N100_K3_M18_I35,31.272327423095703,56.24485778808594,6.299798011779785,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,36,N100_K3_M18_I36,30.389272689819336,55.995208740234375,4.7833356857299805,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,37,N100_K3_M18_I37,29.84798812866211,53.48845291137695,6.20752477645874,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,38,N100_K3_M18_I38,32.07036209106445,57.59944152832031,6.541280746459961,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,39,N100_K3_M18_I39,29.60956382751465,56.63177108764648,2.587355375289917,,SUCCEEDED,components_recomputed,5.960464513066199e-07,source_record
DRL,Co-HeT,sample1280,,3,100,40,N100_K3_M18_I40,28.6066951751709,53.03416442871094,4.179227352142334,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,41,N100_K3_M18_I41,29.860301971435547,53.05997467041016,6.660628795623779,,SUCCEEDED,components_recomputed,2.3841857554884882e-07,source_record
DRL,Co-HeT,sample1280,,3,100,42,N100_K3_M18_I42,29.44881057739257,51.1132926940918,7.784327030181885,,SUCCEEDED,components_recomputed,7.152557301992601e-07,source_record
DRL,Co-HeT,sample1280,,3,100,43,N100_K3_M18_I43,29.56842803955078,55.850772857666016,3.2860822677612305,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,44,N100_K3_M18_I44,31.307695388793945,55.51371383666992,7.101677417755127,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,45,N100_K3_M18_I45,29.920942306518555,55.36711502075195,4.474770545959473,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,46,N100_K3_M18_I46,32.42744445800781,54.259422302246094,10.595462799072266,,SUCCEEDED,components_recomputed,1.9073486328125e-06,source_record
DRL,Co-HeT,sample1280,,3,100,47,N100_K3_M18_I47,31.667987823486328,56.66908645629883,6.6668877601623535,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,48,N100_K3_M18_I48,30.18817710876465,56.36138153076172,4.014973640441895,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,49,N100_K3_M18_I49,28.973407745361328,53.01968383789063,4.927131652832031,,SUCCEEDED,components_recomputed,3.552713678800501e-15,source_record
DRL,Co-HeT,sample1280,,3,100,50,N100_K3_M18_I50,26.59082221984864,50.83373260498047,2.3479135036468506,,SUCCEEDED,components_recomputed,8.344650197500414e-07,source_record
DRL,Co-HeT,sample1280,,3,100,51,N100_K3_M18_I51,32.707847595214844,57.20392990112305,8.21176528930664,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,52,N100_K3_M18_I52,36.00070571899414,62.45934677124024,9.542065620422363,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
DRL,Co-HeT,sample1280,,3,100,53,N100_K3_M18_I53,32.22340393066406,56.57229232788086,7.874518394470215,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,54,N100_K3_M18_I54,28.91689109802246,53.19879150390625,4.634989261627197,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,55,N100_K3_M18_I55,31.304832458496094,57.51644134521485,5.093222618103027,,SUCCEEDED,components_recomputed,4.768371546504113e-07,source_record
DRL,Co-HeT,sample1280,,3,100,56,N100_K3_M18_I56,32.268821716308594,58.518333435058594,6.019312858581543,,SUCCEEDED,components_recomputed,1.430511474609375e-06,source_record
DRL,Co-HeT,sample1280,,3,100,57,N100_K3_M18_I57,29.46551513671875,53.04539108276367,5.885639190673828,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,58,N100_K3_M18_I58,32.26358795166016,55.59909439086914,8.928080558776855,,SUCCEEDED,components_recomputed,4.768371653085524e-07,source_record
DRL,Co-HeT,sample1280,,3,100,59,N100_K3_M18_I59,28.228870391845703,53.60065841674805,2.857081651687622,,SUCCEEDED,components_recomputed,3.5762786865234375e-07,source_record
DRL,Co-HeT,sample1280,,3,100,60,N100_K3_M18_I60,33.10757064819336,57.53711700439453,8.67802619934082,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,61,N100_K3_M18_I61,28.506006240844727,54.81682586669922,2.1951866149902344,,SUCCEEDED,components_recomputed,0.0,source_record
DRL,Co-HeT,sample1280,,3,100,62,N100_K3_M18_I62,32.94807434082031,58.99864959716797,6.897500514984131,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,63,N100_K3_M18_I63,31.687538146972656,58.7838249206543,4.591253280639648,,SUCCEEDED,components_recomputed,9.5367431640625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,64,N100_K3_M18_I64,30.67501640319824,56.42103576660156,4.9289984703063965,,SUCCEEDED,components_recomputed,7.152557408574012e-07,source_record
DRL,Co-HeT,sample1280,,3,100,65,N100_K3_M18_I65,31.935544967651367,56.39080810546875,7.48028039932251,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,66,N100_K3_M18_I66,29.76375389099121,56.30771255493164,3.219793796539306,,SUCCEEDED,components_recomputed,7.152557373046875e-07,source_record
DRL,Co-HeT,sample1280,,3,100,67,N100_K3_M18_I67,30.65669822692871,55.55060958862305,5.762787342071533,,SUCCEEDED,components_recomputed,2.384185791015625e-07,source_record
DRL,Co-HeT,sample1280,,3,100,68,N100_K3_M18_I68,28.92881965637207,52.652130126953125,5.205510139465332,,SUCCEEDED,components_recomputed,4.76837158203125e-07,source_record
