kappa,size,instance_index,instance_name,bks_objective,bks_source_category,bks_source_method,bks_source_mode,bks_source_rep,candidate_count,co_best_count_1e-6,co_best_sources_json
2,10,21,N10_K2_M12_I21,6.613325070621559,Metaheuristic,DABC,,0,29,10,"[{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":6.613325070621559},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.61332507062156},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.61332507062156},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.61332507062156},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.613325070621561}]"
2,10,22,N10_K2_M12_I22,5.823584123798914,Gurobi,Gurobi,,,29,15,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":5.823584123798914},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":5.823584139481588},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":5.823584139481588}]"
2,10,23,N10_K2_M12_I23,8.099183830524204,Gurobi,Gurobi,,,29,12,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.099183830524204},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.099183830524206},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.099183830524206},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":8.099184036254883},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":8.099184036254883}]"
2,10,24,N10_K2_M12_I24,7.748391442450744,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.748391442450744},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.748391771458159},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.748391771458159}]"
2,10,25,N10_K2_M12_I25,8.942124645205723,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.942124645205723},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":8.94212474384171}]"
2,10,26,N10_K2_M12_I26,6.420141011963919,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.420141011963919},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":6.420141011963926},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.420141011963928}]"
2,10,27,N10_K2_M12_I27,7.65521062590089,Metaheuristic,DABC,,0,29,9,"[{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.65521062590089},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.65521062590089},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.655210625900899}]"
2,10,28,N10_K2_M12_I28,7.740399167393903,Metaheuristic,DABC,,0,29,11,"[{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.740399167393903},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.740399167393903},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.740399167393912}]"
2,10,29,N10_K2_M12_I29,8.041953236217001,Metaheuristic,DIWO,,2,29,4,"[{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":8.041953236217001},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.041953236217001},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":8.041953236217003},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.041953236217006}]"
2,10,30,N10_K2_M12_I30,7.968047374421928,Metaheuristic,DABC,,0,29,9,"[{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.968047374421928},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":7.968047374421928},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.968047374421946}]"
2,10,31,N10_K2_M12_I31,7.776213979048397,Gurobi,Gurobi,,,29,17,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.776213979048397},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.776213979048595},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.776213979048595}]"
2,10,32,N10_K2_M12_I32,6.886418025662309,Gurobi,Gurobi,,,29,10,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.886418025662309},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":6.886418025662463},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":6.886418025662464}]"
2,10,33,N10_K2_M12_I33,7.4418574361274334,Gurobi,Gurobi,,,29,12,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.4418574361274334},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.441857436127434},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":7.441857436127434}]"
2,10,34,N10_K2_M12_I34,6.231283217182272,Gurobi,Gurobi,,,29,9,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.231283217182272},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.2312832171822725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":6.2312832171822725}]"
2,10,35,N10_K2_M12_I35,6.7891209795525045,Gurobi,Gurobi,,,29,11,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.7891209795525045},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":6.789120979552523},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":6.789120979552524},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":6.789120979552524}]"
2,10,36,N10_K2_M12_I36,6.492273929852424,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":6.492273929852424},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":0,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":6.492273953024119},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":6.492273953024119}]"
2,10,37,N10_K2_M12_I37,7.966945291397725,Metaheuristic,DABC,,1,29,10,"[{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":1,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":2,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":0,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":7.966945291397725},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":7.966945291397726},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":7.966945291397726},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":7.96694529139773}]"
