job_id,attempt,status,kappa,size,index,instance,method,rep,seed,objective,distance,tardiness,runtime_s,iterations_completed,termination_reason,error
k2_n50_i045_alns_r001,1,success,2,50,45,N50_K2_M12_I45,ALNS,1,8344000,15.992349290062267,26.7977359882122,5.186962591912333,2011.0040538311005,101,iteration_limit,
k2_n50_i045_alns_r002,1,success,2,50,45,N50_K2_M12_I45,ALNS,2,790809,16.650541291893312,28.50552325386402,4.795559329922606,1698.1308393478394,101,iteration_limit,
k2_n50_i045_alns_r003,1,success,2,50,45,N50_K2_M12_I45,ALNS,3,7646059,17.415019682052794,30.366053234740196,4.463986129365395,2032.5020997524261,101,iteration_limit,
k2_n50_i045_iga_r000,1,success,2,50,45,N50_K2_M12_I45,IGA,0,4708410,16.009474301534805,27.52575315548178,4.49319544758783,3618.907023668289,99,time_limit,
k2_n50_i045_iga_r001,1,success,2,50,45,N50_K2_M12_I45,IGA,1,7195532,17.29465503182622,26.79090219143166,7.798407872220785,3009.494807243347,101,iteration_limit,
k2_n50_i045_iga_r002,1,success,2,50,45,N50_K2_M12_I45,IGA,2,9193957,16.917394718928996,26.04150176335376,7.793287674504234,3111.6087005138397,101,iteration_limit,
k2_n50_i045_iga_r003,1,success,2,50,45,N50_K2_M12_I45,IGA,3,6497591,16.08863788122006,26.516086867657812,5.661188894782308,3605.777004957199,92,time_limit,
k2_n50_i045_dabc_r000,1,success,2,50,45,N50_K2_M12_I45,DABC,0,7213488,18.875740055221144,32.78321363122597,4.96826647921632,718.2469210624695,101,iteration_limit,
k2_n50_i045_dabc_r001,1,success,2,50,45,N50_K2_M12_I45,DABC,1,4068738,19.46146920463599,34.484934315258116,4.438004094013866,604.8072471618652,101,iteration_limit,
k2_n50_i045_dabc_r002,1,success,2,50,45,N50_K2_M12_I45,DABC,2,1699035,19.4797506272949,34.01405440337578,4.945446851214024,489.89986395835876,101,iteration_limit,
k2_n50_i045_dabc_r003,1,success,2,50,45,N50_K2_M12_I45,DABC,3,4145844,18.217821020671337,30.891175905822216,5.544466135520456,578.2509088516235,101,iteration_limit,
k2_n50_i045_diwo_r000,1,success,2,50,45,N50_K2_M12_I45,DIWO,0,9562004,19.26307160201188,32.225319927951595,6.300823276072168,959.0654835700989,101,iteration_limit,
k2_n50_i045_diwo_r001,1,success,2,50,45,N50_K2_M12_I45,DIWO,1,2008813,19.16807518447891,31.713182272228604,6.622968096729217,908.2901999950409,101,iteration_limit,
k2_n50_i045_diwo_r002,1,success,2,50,45,N50_K2_M12_I45,DIWO,2,4007238,18.805597637573417,30.679821924895357,6.931373350251477,1373.8749089241028,101,iteration_limit,
k2_n50_i045_diwo_r003,1,success,2,50,45,N50_K2_M12_I45,DIWO,3,1310872,18.773516917267827,29.999265080481578,7.547768754054078,1215.3295934200287,101,iteration_limit,
k2_n50_i046_alns_r000,1,success,2,50,46,N50_K2_M12_I46,ALNS,0,6345575,17.031003337759003,27.410548488936513,6.651458186581497,2158.9111943244934,101,iteration_limit,
k2_n50_i046_alns_r001,1,success,2,50,46,N50_K2_M12_I46,ALNS,1,8344000,16.415836097999616,26.449001651752194,6.382670544247037,2506.4510893821716,101,iteration_limit,
k2_n50_i046_alns_r002,1,success,2,50,46,N50_K2_M12_I46,ALNS,2,790809,17.18775882074579,26.359462910106913,8.016054731384665,1868.508249282837,101,iteration_limit,
k2_n50_i046_alns_r003,1,success,2,50,46,N50_K2_M12_I46,ALNS,3,7646059,16.895858517921454,27.13201797587741,6.659699059965497,2417.5049662590027,101,iteration_limit,
k2_n50_i046_iga_r000,1,success,2,50,46,N50_K2_M12_I46,IGA,0,4708410,16.71566562039988,26.76538268596719,6.665948554832567,3629.8678188323975,87,time_limit,
k2_n50_i046_iga_r001,1,success,2,50,46,N50_K2_M12_I46,IGA,1,7195532,16.710599214890493,27.401110925427172,6.020087504353818,3605.0565762519836,95,time_limit,
k2_n50_i046_iga_r002,1,success,2,50,46,N50_K2_M12_I46,IGA,2,9193957,16.69646656922737,25.362909806031205,8.03002333242353,3350.2210779190063,101,iteration_limit,
k2_n50_i046_iga_r003,1,success,2,50,46,N50_K2_M12_I46,IGA,3,6497591,16.120453442350748,25.1101024486045,7.130804436096996,3603.108701467514,81,time_limit,
k2_n50_i046_dabc_r000,1,success,2,50,46,N50_K2_M12_I46,DABC,0,7213488,19.795565380687858,31.712665466414016,7.878465294961699,625.562792301178,101,iteration_limit,
k2_n50_i046_dabc_r001,1,success,2,50,46,N50_K2_M12_I46,DABC,1,4068738,19.577757917872844,31.48340724201117,7.672108593734518,533.5287806987762,101,iteration_limit,
k2_n50_i046_dabc_r002,1,success,2,50,46,N50_K2_M12_I46,DABC,2,1699035,20.208046295011428,34.334791433355136,6.081301156667722,631.1648881435394,101,iteration_limit,
k2_n50_i046_dabc_r003,1,success,2,50,46,N50_K2_M12_I46,DABC,3,4145844,19.243227772783996,31.661752868145605,6.82470267742239,449.59619212150574,101,iteration_limit,
k2_n50_i046_diwo_r000,1,success,2,50,46,N50_K2_M12_I46,DIWO,0,9562004,20.1749673531765,31.600997063598466,8.74893764275453,980.0007984638214,101,iteration_limit,
k2_n50_i046_diwo_r001,1,success,2,50,46,N50_K2_M12_I46,DIWO,1,2008813,20.270724555607533,32.21978794172707,8.321661169487994,988.2157955169678,101,iteration_limit,
k2_n50_i046_diwo_r002,1,success,2,50,46,N50_K2_M12_I46,DIWO,2,4007238,19.691683726783115,31.333986967600747,8.04938048596548,1031.2620968818665,101,iteration_limit,
k2_n50_i046_diwo_r003,1,success,2,50,46,N50_K2_M12_I46,DIWO,3,1310872,20.21304856409577,31.66378255716675,8.762314571024788,1158.123869895935,101,iteration_limit,
k2_n50_i047_alns_r000,1,success,2,50,47,N50_K2_M12_I47,ALNS,0,6345575,16.483912377580747,27.086377827159257,5.881446928002238,2123.8492982387543,101,iteration_limit,
k2_n50_i047_alns_r001,1,success,2,50,47,N50_K2_M12_I47,ALNS,1,8344000,16.364878773021506,27.250909949352344,5.478847596690665,2095.784108400345,101,iteration_limit,
k2_n50_i047_alns_r002,1,success,2,50,47,N50_K2_M12_I47,ALNS,2,790809,16.830593673429636,28.362879504120766,5.298307842738508,2071.722861766815,101,iteration_limit,
k2_n50_i047_alns_r003,1,success,2,50,47,N50_K2_M12_I47,ALNS,3,7646059,16.934795726569522,29.26680819502038,4.60278325811866,1931.9255077838898,101,iteration_limit,
k2_n50_i047_iga_r000,1,success,2,50,47,N50_K2_M12_I47,IGA,0,4708410,15.509042248607006,25.59407501580743,5.424009481406582,3142.162855863571,101,iteration_limit,
k2_n50_i047_iga_r001,1,success,2,50,47,N50_K2_M12_I47,IGA,1,7195532,15.957756844844777,27.20930387373332,4.7062098159562336,3631.1855614185333,98,time_limit,
k2_n50_i047_iga_r002,1,success,2,50,47,N50_K2_M12_I47,IGA,2,9193957,16.483259927022313,27.10635962492225,5.86016022912238,3392.2603437900543,101,iteration_limit,
k2_n50_i047_iga_r003,1,success,2,50,47,N50_K2_M12_I47,IGA,3,6497591,16.0050339507619,27.21834096218044,4.791726939343358,3622.828380346298,87,time_limit,
k2_n50_i047_dabc_r000,1,success,2,50,47,N50_K2_M12_I47,DABC,0,7213488,17.880484809183,29.553724638880823,6.207244979485173,586.5678400993347,101,iteration_limit,
k2_n50_i047_dabc_r001,1,success,2,50,47,N50_K2_M12_I47,DABC,1,4068738,18.756017318780614,32.69495397769613,4.817080659865099,491.39572620391846,101,iteration_limit,
k2_n50_i047_dabc_r002,1,success,2,50,47,N50_K2_M12_I47,DABC,2,1699035,17.621714394291025,30.275388012213295,4.968040776368756,607.9152088165283,101,iteration_limit,
k2_n50_i047_dabc_r003,1,success,2,50,47,N50_K2_M12_I47,DABC,3,4145844,18.6726894733969,30.962011441731985,6.38336750506182,575.6310777664185,101,iteration_limit,
k2_n50_i047_diwo_r000,1,success,2,50,47,N50_K2_M12_I47,DIWO,0,9562004,18.67566010980495,31.318035556961956,6.033284662647949,1116.35706615448,101,iteration_limit,
k2_n50_i047_diwo_r001,1,success,2,50,47,N50_K2_M12_I47,DIWO,1,2008813,19.161909052224356,31.75932429276169,6.5644938116870195,990.5835256576538,101,iteration_limit,
k2_n50_i047_diwo_r002,1,success,2,50,47,N50_K2_M12_I47,DIWO,2,4007238,18.298122332079537,30.008831118928434,6.587413545230636,1279.2353682518005,101,iteration_limit,
k2_n50_i047_diwo_r003,1,success,2,50,47,N50_K2_M12_I47,DIWO,3,1310872,18.3288603600031,30.624436057358253,6.033284662647949,901.1565933227539,101,iteration_limit,
k2_n50_i048_alns_r000,1,success,2,50,48,N50_K2_M12_I48,ALNS,0,6345575,12.02846826970043,19.949023294606974,4.107913244793885,1937.8707447052002,101,iteration_limit,
k2_n50_i048_alns_r001,1,success,2,50,48,N50_K2_M12_I48,ALNS,1,8344000,12.658967667070003,21.38557126273544,3.9323640714045673,2409.657960176468,101,iteration_limit,
k2_n50_i048_alns_r002,1,success,2,50,48,N50_K2_M12_I48,ALNS,2,790809,13.010563246155403,21.558388935778634,4.462737556532173,2007.8381295204163,101,iteration_limit,
k2_n50_i048_alns_r003,1,success,2,50,48,N50_K2_M12_I48,ALNS,3,7646059,13.063502789578255,21.664612717438423,4.462392861718086,2002.7347946166992,101,iteration_limit,
k2_n50_i048_iga_r000,1,success,2,50,48,N50_K2_M12_I48,IGA,0,4708410,13.04975855958933,21.8428989755001,4.256618143678562,3617.388911962509,101,time_limit,
k2_n50_i048_iga_r001,1,success,2,50,48,N50_K2_M12_I48,IGA,1,7195532,12.957412586220734,21.42823798769177,4.486587184749699,2778.314489841461,101,iteration_limit,
k2_n50_i048_iga_r002,1,success,2,50,48,N50_K2_M12_I48,IGA,2,9193957,11.67228858847885,19.07432656593523,4.270250611022471,3614.765608072281,98,time_limit,
k2_n50_i048_iga_r003,1,success,2,50,48,N50_K2_M12_I48,IGA,3,6497591,12.599776835825615,22.21781170252706,2.9817419691241707,2940.1111364364624,101,iteration_limit,
k2_n50_i048_dabc_r000,1,success,2,50,48,N50_K2_M12_I48,DABC,0,7213488,14.248077292352619,24.417614202597942,4.078540382107294,482.09007954597473,101,iteration_limit,
k2_n50_i048_dabc_r001,1,success,2,50,48,N50_K2_M12_I48,DABC,1,4068738,14.533796106139562,25.003324491747758,4.064267720531367,488.19164085388184,101,iteration_limit,
k2_n50_i048_dabc_r002,1,success,2,50,48,N50_K2_M12_I48,DABC,2,1699035,14.43955430482391,24.718518883903315,4.160589725744504,610.788741350174,101,iteration_limit,
k2_n50_i048_dabc_r003,1,success,2,50,48,N50_K2_M12_I48,DABC,3,4145844,14.31809850505319,24.551644483789545,4.084552526316833,557.2586877346039,101,iteration_limit,
k2_n50_i048_diwo_r000,1,success,2,50,48,N50_K2_M12_I48,DIWO,0,9562004,14.762491804966556,25.3706493635347,4.154334246398412,997.9689166545868,101,iteration_limit,
k2_n50_i048_diwo_r001,1,success,2,50,48,N50_K2_M12_I48,DIWO,1,2008813,14.366703104000457,24.654865825893623,4.078540382107294,1056.821388721466,101,iteration_limit,
k2_n50_i048_diwo_r002,1,success,2,50,48,N50_K2_M12_I48,DIWO,2,4007238,14.443694453673643,24.808848525239995,4.078540382107294,910.3083345890045,101,iteration_limit,
k2_n50_i048_diwo_r003,1,success,2,50,48,N50_K2_M12_I48,DIWO,3,1310872,14.544910456824203,25.36920952864417,3.720611385004235,1021.277868270874,101,iteration_limit,
k2_n50_i049_alns_r000,1,success,2,50,49,N50_K2_M12_I49,ALNS,0,6345575,13.863043768860084,24.88092147226518,2.84516606545499,1927.6080572605133,101,iteration_limit,
k2_n50_i049_alns_r001,1,success,2,50,49,N50_K2_M12_I49,ALNS,1,8344000,14.15040889121474,25.51906112217902,2.781756660250459,2277.5088958740234,101,iteration_limit,
k2_n50_i049_alns_r002,1,success,2,50,49,N50_K2_M12_I49,ALNS,2,790809,15.217412477701895,26.976349641500047,3.4584753139037434,1715.0217127799988,101,iteration_limit,
k2_n50_i049_alns_r003,1,success,2,50,49,N50_K2_M12_I49,ALNS,3,7646059,13.78061705768069,24.40596760604099,3.155266509320393,2065.0387325286865,101,iteration_limit,
k2_n50_i049_iga_r000,1,success,2,50,49,N50_K2_M12_I49,IGA,0,4708410,12.892212798437713,23.031927553285495,2.7524980435899313,3090.020307302475,101,iteration_limit,
k2_n50_i049_iga_r001,1,success,2,50,49,N50_K2_M12_I49,IGA,1,7195532,12.963176449502013,22.438019954533175,3.488332944470852,3546.080447912216,101,iteration_limit,
k2_n50_i049_iga_r002,1,success,2,50,49,N50_K2_M12_I49,IGA,2,9193957,13.61479458444935,23.65890149621764,3.570687672681058,3613.7248170375824,91,time_limit,
k2_n50_i049_iga_r003,1,success,2,50,49,N50_K2_M12_I49,IGA,3,6497591,12.503193716154142,22.343490617827257,2.662896814481025,3616.6662640571594,96,time_limit,
k2_n50_i049_dabc_r000,1,success,2,50,49,N50_K2_M12_I49,DABC,0,7213488,17.30330766384135,31.424534963550126,3.1820803641325694,459.0595452785492,101,iteration_limit,
k2_n50_i049_dabc_r001,1,success,2,50,49,N50_K2_M12_I49,DABC,1,4068738,16.496755749253666,30.32493162130582,2.668579877201516,626.071525812149,101,iteration_limit,
k2_n50_i049_dabc_r002,1,success,2,50,49,N50_K2_M12_I49,DABC,2,1699035,17.513327717388854,31.28660727948685,3.7400481552908573,503.4346127510071,101,iteration_limit,
k2_n50_i049_dabc_r003,1,success,2,50,49,N50_K2_M12_I49,DABC,3,4145844,16.41023407175504,30.215030901540832,2.6054372419692444,616.8984122276306,101,iteration_limit,
k2_n50_i049_diwo_r000,1,success,2,50,49,N50_K2_M12_I49,DIWO,0,9562004,16.963969421925327,31.04581706912716,2.882121774723492,1216.1877918243408,101,iteration_limit,
k2_n50_i049_diwo_r001,1,success,2,50,49,N50_K2_M12_I49,DIWO,1,2008813,17.29982604901755,31.094494036034916,3.5051580620001874,1054.9469316005707,101,iteration_limit,
k2_n50_i049_diwo_r002,1,success,2,50,49,N50_K2_M12_I49,DIWO,2,4007238,16.925208735819073,31.731224785334106,2.1191926863040402,1280.1665632724762,101,iteration_limit,
k2_n50_i049_diwo_r003,1,success,2,50,49,N50_K2_M12_I49,DIWO,3,1310872,16.945556955276214,31.008992135828937,2.8821217747234917,1077.2764415740967,101,iteration_limit,
k2_n50_i050_alns_r000,1,success,2,50,50,N50_K2_M12_I50,ALNS,0,6345575,14.459160387601974,24.126999131838648,4.7913216433653005,2042.9302632808685,101,iteration_limit,
k2_n50_i050_alns_r001,1,success,2,50,50,N50_K2_M12_I50,ALNS,1,8344000,14.465248500652892,24.334262049828947,4.596234951476838,2158.0694139003754,101,iteration_limit,
k2_n50_i050_alns_r002,1,success,2,50,50,N50_K2_M12_I50,ALNS,2,790809,15.177218655442546,26.24376070488572,4.110676605999374,2202.4785706996918,101,iteration_limit,
k2_n50_i050_alns_r003,1,success,2,50,50,N50_K2_M12_I50,ALNS,3,7646059,15.075740872002712,25.315450929380585,4.83603081462484,2177.9974501132965,101,iteration_limit,
k2_n50_i050_iga_r000,1,success,2,50,50,N50_K2_M12_I50,IGA,0,4708410,14.779930091523738,24.989561466173825,4.5702987168736495,3096.1372439861298,101,iteration_limit,
k2_n50_i050_iga_r001,1,success,2,50,50,N50_K2_M12_I50,IGA,1,7195532,14.811870613140218,25.240353760183872,4.383387466096567,3434.4456355571747,101,iteration_limit,
k2_n50_i050_iga_r002,1,success,2,50,50,N50_K2_M12_I50,IGA,2,9193957,14.783135551581676,24.74565616804426,4.820614935119094,3626.7843058109283,94,time_limit,
k2_n50_i050_iga_r003,1,success,2,50,50,N50_K2_M12_I50,IGA,3,6497591,13.791443692462698,22.559086500504062,5.023800884421335,3620.4820413589478,87,time_limit,
k2_n50_i050_dabc_r000,1,success,2,50,50,N50_K2_M12_I50,DABC,0,7213488,17.143039783389128,29.365715845875958,4.9203637209023,498.3180387020111,101,iteration_limit,
k2_n50_i050_dabc_r001,1,success,2,50,50,N50_K2_M12_I50,DABC,1,4068738,16.794603991594414,28.66574503468565,4.923462948503182,661.3757991790771,101,iteration_limit,
k2_n50_i050_dabc_r002,1,success,2,50,50,N50_K2_M12_I50,DABC,2,1699035,16.952153733054683,28.8352986850475,5.069008781061864,643.6006739139557,101,iteration_limit,
k2_n50_i050_dabc_r003,1,success,2,50,50,N50_K2_M12_I50,DABC,3,4145844,16.7024569721109,29.08484228281816,4.320071661403642,530.5810956954956,101,iteration_limit,
k2_n50_i050_diwo_r000,1,success,2,50,50,N50_K2_M12_I50,DIWO,0,9562004,17.008170042359378,29.197167507455806,4.819172577262949,1132.3170487880707,101,iteration_limit,
k2_n50_i050_diwo_r001,1,success,2,50,50,N50_K2_M12_I50,DIWO,1,2008813,16.861353379096236,28.458509264766708,5.264197493425769,1144.1335973739624,101,iteration_limit,
k2_n50_i050_diwo_r002,1,success,2,50,50,N50_K2_M12_I50,DIWO,2,4007238,16.562907171858875,28.249576059890344,4.8762382838274085,1010.8533492088318,101,iteration_limit,
k2_n50_i050_diwo_r003,1,success,2,50,50,N50_K2_M12_I50,DIWO,3,1310872,16.73841691310819,28.691611995956045,4.785221830260336,1229.4121632575989,101,iteration_limit,
k2_n50_i051_alns_r000,1,success,2,50,51,N50_K2_M12_I51,ALNS,0,6345575,14.951024788511042,25.47665088235503,4.425398694667053,2003.4679896831512,101,iteration_limit,
k2_n50_i051_alns_r001,1,success,2,50,51,N50_K2_M12_I51,ALNS,1,8344000,14.728445768110749,25.627255555605604,3.829635980615895,2161.030480861664,101,iteration_limit,
k2_n50_i051_alns_r002,1,success,2,50,51,N50_K2_M12_I51,ALNS,2,790809,14.869068002210255,26.106146258131826,3.631989746288685,2547.268023967743,101,iteration_limit,
k2_n50_i051_alns_r003,1,success,2,50,51,N50_K2_M12_I51,ALNS,3,7646059,15.537789873840822,25.492707208374654,5.582872539306989,2415.2555894851685,101,iteration_limit,
k2_n50_i051_iga_r000,1,success,2,50,51,N50_K2_M12_I51,IGA,0,4708410,15.468956847933757,26.165952954722005,4.771960741145511,3511.174270629883,101,iteration_limit,
k2_n50_i051_iga_r001,1,success,2,50,51,N50_K2_M12_I51,IGA,1,7195532,14.706525918794412,26.195107313940852,3.217944523647974,3131.0980401039124,101,iteration_limit,
k2_n50_i051_iga_r002,1,success,2,50,51,N50_K2_M12_I51,IGA,2,9193957,14.898722524062393,25.020858573165363,4.776586474959422,3191.6191716194153,101,iteration_limit,
k2_n50_i051_iga_r003,1,success,2,50,51,N50_K2_M12_I51,IGA,3,6497591,14.83418718804918,24.719191376212475,4.949182999885884,3606.3227944374084,96,time_limit,
k2_n50_i051_dabc_r000,1,success,2,50,51,N50_K2_M12_I51,DABC,0,7213488,18.219799452355634,32.996151067820755,3.443447836890514,498.1624484062195,101,iteration_limit,
k2_n50_i051_dabc_r001,1,success,2,50,51,N50_K2_M12_I51,DABC,1,4068738,18.530483757204337,32.34822845815696,4.712739056251712,452.85217475891113,101,iteration_limit,
k2_n50_i051_dabc_r002,1,success,2,50,51,N50_K2_M12_I51,DABC,2,1699035,18.025435776899563,32.40187195045239,3.648999603346741,658.0058240890503,101,iteration_limit,
k2_n50_i051_dabc_r003,1,success,2,50,51,N50_K2_M12_I51,DABC,3,4145844,18.314669985543077,33.10921832546932,3.5201216456168303,484.7125871181488,101,iteration_limit,
k2_n50_i051_diwo_r000,1,success,2,50,51,N50_K2_M12_I51,DIWO,0,9562004,18.18837510050541,30.985547851425654,5.391202349585166,1025.5293929576874,101,iteration_limit,
k2_n50_i051_diwo_r001,1,success,2,50,51,N50_K2_M12_I51,DIWO,1,2008813,18.048995955335613,32.387490394322356,3.7105015163488684,1119.5429904460907,101,iteration_limit,
k2_n50_i051_diwo_r002,1,success,2,50,51,N50_K2_M12_I51,DIWO,2,4007238,18.593494368764123,31.941262182239473,5.245726555288773,1278.5027661323547,101,iteration_limit,
k2_n50_i051_diwo_r003,1,success,2,50,51,N50_K2_M12_I51,DIWO,3,1310872,18.25305601743075,32.72244900759011,3.783663027271393,865.7043409347534,101,iteration_limit,
k2_n50_i052_alns_r000,1,success,2,50,52,N50_K2_M12_I52,ALNS,0,6345575,15.264136312007082,24.369758728268618,6.158513895745546,1945.4971477985382,101,iteration_limit,
k2_n50_i052_alns_r001,1,success,2,50,52,N50_K2_M12_I52,ALNS,1,8344000,15.530178812049616,24.901843728353686,6.158513895745546,2186.7182273864746,101,iteration_limit,
k2_n50_i052_alns_r002,1,success,2,50,52,N50_K2_M12_I52,ALNS,2,790809,15.342930729516956,24.92710992113334,5.758751537900571,2213.3240838050842,101,iteration_limit,
k2_n50_i052_alns_r003,1,success,2,50,52,N50_K2_M12_I52,ALNS,3,7646059,15.0944282050418,25.049159291487808,5.139697118595791,2162.393720626831,101,iteration_limit,
k2_n50_i052_iga_r000,1,success,2,50,52,N50_K2_M12_I52,IGA,0,4708410,15.697286269018567,26.05291343540533,5.341659102631806,3621.2298271656036,83,time_limit,
k2_n50_i052_iga_r001,1,success,2,50,52,N50_K2_M12_I52,IGA,1,7195532,15.4405293169577,24.33713146776958,6.5439271661458225,3622.2232336997986,87,time_limit,
k2_n50_i052_iga_r002,1,success,2,50,52,N50_K2_M12_I52,IGA,2,9193957,15.493886613538026,25.33379747599953,5.653975751076524,3627.1322119235992,78,time_limit,
k2_n50_i052_iga_r003,1,success,2,50,52,N50_K2_M12_I52,IGA,3,6497591,14.63782220087918,23.792760515889963,5.482883885868397,3620.2296340465546,101,time_limit,
k2_n50_i052_dabc_r000,1,success,2,50,52,N50_K2_M12_I52,DABC,0,7213488,18.780174208042514,30.203538627987225,7.356809788097805,473.8373291492462,101,iteration_limit,
k2_n50_i052_dabc_r001,1,success,2,50,52,N50_K2_M12_I52,DABC,1,4068738,18.183051671867187,30.213562295851155,6.1525410478832185,535.6255068778992,101,iteration_limit,
k2_n50_i052_dabc_r002,1,success,2,50,52,N50_K2_M12_I52,DABC,2,1699035,18.01541259312833,30.288749921033975,5.7420752652226845,505.4412167072296,101,iteration_limit,
k2_n50_i052_dabc_r003,1,success,2,50,52,N50_K2_M12_I52,DABC,3,4145844,18.557469015151465,31.432609346138126,5.682328684164807,514.7327871322632,101,iteration_limit,
k2_n50_i052_diwo_r000,1,success,2,50,52,N50_K2_M12_I52,DIWO,0,9562004,16.697812434772636,27.46557423613558,5.930050633409689,1034.5971846580505,101,iteration_limit,
k2_n50_i052_diwo_r001,1,success,2,50,52,N50_K2_M12_I52,DIWO,1,2008813,17.32542734223076,27.196708121532893,7.454146562928628,1196.2904818058014,101,iteration_limit,
k2_n50_i052_diwo_r002,1,success,2,50,52,N50_K2_M12_I52,DIWO,2,4007238,17.312892021799087,28.695733410188488,5.930050633409689,1090.1997246742249,101,iteration_limit,
k2_n50_i052_diwo_r003,1,success,2,50,52,N50_K2_M12_I52,DIWO,3,1310872,16.93660658580371,27.128162461128397,6.745050710479022,1206.0617833137512,101,iteration_limit,
k2_n50_i053_alns_r000,1,success,2,50,53,N50_K2_M12_I53,ALNS,0,6345575,13.732887090779764,24.155014652403253,3.310759529156276,2073.7121329307556,101,iteration_limit,
k2_n50_i053_alns_r001,1,success,2,50,53,N50_K2_M12_I53,ALNS,1,8344000,13.55213944286671,23.88089783886065,3.223381046872769,1974.8176410198212,101,iteration_limit,
k2_n50_i053_alns_r002,1,success,2,50,53,N50_K2_M12_I53,ALNS,2,790809,13.13433336455297,23.35205476258986,2.9166119665160815,2223.7014162540436,101,iteration_limit,
k2_n50_i053_alns_r003,1,success,2,50,53,N50_K2_M12_I53,ALNS,3,7646059,13.618323144926329,24.318104568363083,2.9185417214895737,2062.9694199562073,101,iteration_limit,
k2_n50_i053_iga_r000,1,success,2,50,53,N50_K2_M12_I53,IGA,0,4708410,14.194432421594326,24.76338400885779,3.6254808343308613,3450.9841973781586,101,iteration_limit,
k2_n50_i053_iga_r001,1,success,2,50,53,N50_K2_M12_I53,IGA,1,7195532,14.037398868260926,23.636150085324743,4.438647651197108,3156.8284451961517,101,iteration_limit,
k2_n50_i053_iga_r002,1,success,2,50,53,N50_K2_M12_I53,IGA,2,9193957,14.38359421887715,25.414623396331024,3.352565041423276,3606.1629412174225,94,time_limit,
k2_n50_i053_iga_r003,1,success,2,50,53,N50_K2_M12_I53,IGA,3,6497591,13.498018195789705,23.5046761887743,3.491360202805109,3159.3978078365326,101,iteration_limit,
k2_n50_i053_dabc_r000,1,success,2,50,53,N50_K2_M12_I53,DABC,0,7213488,15.681817471463432,28.579298591488083,2.7843363514387813,560.7046182155609,101,iteration_limit,
k2_n50_i053_dabc_r001,1,success,2,50,53,N50_K2_M12_I53,DABC,1,4068738,15.500683454710408,28.26460783405705,2.736759075363766,580.382401227951,101,iteration_limit,
k2_n50_i053_dabc_r002,1,success,2,50,53,N50_K2_M12_I53,DABC,2,1699035,16.688138539205166,29.711395986831207,3.664881091579123,538.7861304283142,101,iteration_limit,
k2_n50_i053_dabc_r003,1,success,2,50,53,N50_K2_M12_I53,DABC,3,4145844,15.033269640455911,26.41433022262277,3.6522090582890514,556.9563302993774,101,iteration_limit,
k2_n50_i053_diwo_r000,1,success,2,50,53,N50_K2_M12_I53,DIWO,0,9562004,16.060997357254756,28.611714390476337,3.510280324033176,1154.3129079341888,101,iteration_limit,
k2_n50_i053_diwo_r001,1,success,2,50,53,N50_K2_M12_I53,DIWO,1,2008813,15.927219067860927,28.399075923507386,3.4553622122144674,1040.919084072113,101,iteration_limit,
k2_n50_i053_diwo_r002,1,success,2,50,53,N50_K2_M12_I53,DIWO,2,4007238,15.851783120007163,28.25030851437359,3.4532577256407357,1059.488656759262,101,iteration_limit,
k2_n50_i053_diwo_r003,1,success,2,50,53,N50_K2_M12_I53,DIWO,3,1310872,16.254636453579938,29.159609437649888,3.349663469509987,932.1260447502136,101,iteration_limit,
k2_n50_i054_alns_r000,1,success,2,50,54,N50_K2_M12_I54,ALNS,0,6345575,16.227963191488367,27.43993141173621,5.015994971240522,1999.3963367938995,101,iteration_limit,
k2_n50_i054_alns_r001,1,success,2,50,54,N50_K2_M12_I54,ALNS,1,8344000,15.658833868724603,26.343832899749295,4.9738348376999095,1989.6404240131378,101,iteration_limit,
k2_n50_i054_alns_r002,1,success,2,50,54,N50_K2_M12_I54,ALNS,2,790809,17.615251369664986,30.306222602430008,4.924280136899961,2090.67173743248,101,iteration_limit,
k2_n50_i054_alns_r003,1,success,2,50,54,N50_K2_M12_I54,ALNS,3,7646059,16.399948401904048,27.67734550576283,5.12255129804527,2144.758028268814,101,iteration_limit,
k2_n50_i054_iga_r000,1,success,2,50,54,N50_K2_M12_I54,IGA,0,4708410,16.342641766358057,27.615616638673735,5.069666894042381,3145.7925136089325,101,iteration_limit,
k2_n50_i054_iga_r001,1,success,2,50,54,N50_K2_M12_I54,IGA,1,7195532,16.265220812711124,26.596501646078202,5.933939979344044,3583.3382103443146,101,iteration_limit,
k2_n50_i054_iga_r002,1,success,2,50,54,N50_K2_M12_I54,IGA,2,9193957,16.26165089321251,27.963452349239102,4.559849437185923,3626.9883275032043,97,time_limit,
k2_n50_i054_iga_r003,1,success,2,50,54,N50_K2_M12_I54,IGA,3,6497591,16.137346874525097,27.874636696004,4.400057053046192,3619.8475375175476,69,time_limit,
k2_n50_i054_dabc_r000,1,success,2,50,54,N50_K2_M12_I54,DABC,0,7213488,19.116735155033208,32.75231033951019,5.481159970556226,498.8295087814331,101,iteration_limit,
k2_n50_i054_dabc_r001,1,success,2,50,54,N50_K2_M12_I54,DABC,1,4068738,19.15346253879501,34.697458838943,3.609466238647025,482.7793142795563,101,iteration_limit,
k2_n50_i054_dabc_r002,1,success,2,50,54,N50_K2_M12_I54,DABC,2,1699035,18.73688106949189,32.67521769682458,4.7985444421592,537.3229312896729,101,iteration_limit,
