method,kappa,size,mode,robot_num_list,sample_width,training_seed,eval_seed,instance_index,instance_id,instance_filename,objective,distance,tardiness,replay_objective,objective_replay_error,model_objective,model_replay_residual,model_replay_tolerance,feasible,status,tour
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,49,I49,N50_K3_M18_I49.xlsx,23.156360626220703,39.0887336730957,7.22398567199707,23.156360626220703,0.0,23.15635681152344,3.814697265625e-06,7.62939453125e-06,True,SUCCEEDED,"[24,2,7,16,11,0,9,12,5,3,5,10,34,1,6,15,15,0,9,14,49,2,6,13,8,3,4,17,27,3,4,10,47,1,8,11,16,0,9,14,28,1,8,11,32,1,8,11,7,2,6,12,26,2,7,13,36,3,5,17,4,2,4,16,43,2,7,13,0,1,8,11,23,0,9,14,17,3,5,15,44,3,5,15,3,0,9,14,18,3,5,15,37,1,8,11,41,2,4,16,29,2,4,16,48,1,6,12,12,0,9,14,9,3,5,15,20,0,9,14,10,3,5,15,38,2,4,16,14,0,9,14,35,2,4,16,25,1,6,12,46,3,5,15,39,2,4,16,21,1,6,12,40,1,6,12,6,2,4,16,2,1,6,12,19,0,9,13,31,2,4,16,30,1,6,12,22,1,6,12,33,3,7,10,13,3,7,10,42,1,6,12,45,1,6,12,1,1,6,12]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,50,I50,N50_K3_M18_I50.xlsx,20.717527389526367,38.56133270263672,2.873722076416016,20.717527389526367,0.0,20.717529296875,1.9073486328125e-06,7.62939453125e-06,True,SUCCEEDED,"[26,3,7,13,14,0,6,14,12,1,8,16,23,2,9,10,13,2,5,17,44,3,4,15,10,2,7,12,49,3,5,17,33,0,6,14,11,2,9,10,40,1,8,16,8,3,4,11,41,0,7,12,6,1,8,16,43,3,4,11,3,2,5,15,2,1,8,16,9,0,7,12,38,3,4,11,32,1,8,16,18,2,5,13,34,0,7,12,47,1,8,16,7,3,4,17,35,2,5,13,20,2,5,13,15,0,7,12,21,3,4,17,4,2,5,15,28,0,7,12,16,3,6,14,25,1,8,16,22,2,5,15,46,2,9,10,42,3,6,14,17,3,6,14,29,1,8,16,1,3,6,14,5,2,9,10,19,1,8,16,37,2,9,10,39,0,4,11,31,0,4,11,0,2,8,16,27,1,9,10,45,3,6,14,30,2,8,16,36,1,9,10,48,3,6,14,24,2,8,16]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,51,I51,N50_K3_M18_I51.xlsx,20.492042541503903,36.15938568115234,4.824700355529785,20.492042541503903,0.0,20.49203872680664,3.814697265625e-06,7.62939453125e-06,True,SUCCEEDED,"[44,2,8,13,20,1,4,10,32,3,5,12,34,0,6,11,9,1,4,16,38,2,9,15,45,1,4,10,30,3,5,12,3,0,7,17,47,0,7,17,24,0,7,17,19,2,9,15,17,3,5,12,10,2,9,15,14,1,4,10,18,2,9,15,28,0,7,17,11,2,9,15,8,3,5,12,5,1,4,10,42,0,7,17,25,3,5,12,6,2,6,11,4,3,5,12,43,0,7,17,26,1,4,10,31,0,8,13,36,2,6,11,41,1,4,10,27,3,5,12,48,2,6,11,22,0,8,13,35,3,9,15,37,0,8,17,13,1,4,10,12,2,6,11,33,1,4,10,21,3,9,15,23,2,6,11,2,0,8,17,7,2,6,11,46,0,8,17,40,2,6,11,15,3,9,15,0,0,8,17,16,0,8,17,39,0,8,17,29,3,5,12,1,0,7,16,49,2,6,13]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,52,I52,N50_K3_M18_I52.xlsx,22.80759048461914,36.31254196166992,9.30263900756836,22.80759048461914,0.0,22.80759048461914,0.0,7.62939453125e-06,True,SUCCEEDED,"[23,1,9,12,13,0,4,10,24,2,6,11,22,3,5,16,44,3,7,17,26,2,4,13,15,3,8,15,47,0,5,10,41,2,4,13,43,1,9,12,46,3,7,16,10,2,4,13,1,0,6,11,12,3,7,17,45,3,7,16,18,0,8,15,7,1,9,12,30,1,9,12,36,2,4,13,19,1,9,12,42,0,8,15,35,3,7,17,14,2,4,13,6,1,9,12,11,2,4,13,4,0,8,15,16,3,7,16,2,1,9,12,28,3,7,16,39,0,8,15,9,3,7,16,0,0,8,15,3,2,4,13,25,1,9,12,34,0,8,15,21,2,6,11,17,0,8,15,38,0,8,15,33,1,9,12,8,1,9,12,5,1,9,12,40,1,9,12,29,2,6,11,32,0,5,10,48,0,5,10,27,0,5,10,49,0,5,10,37,0,5,10,31,2,4,13,20,2,4,13]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,53,I53,N50_K3_M18_I53.xlsx,24.531539916992188,40.812381744384766,8.250699996948242,24.531539916992188,0.0,24.531539916992188,0.0,7.62939453125e-06,True,SUCCEEDED,"[46,0,4,11,10,2,8,10,43,3,7,14,49,1,5,16,24,0,9,17,2,1,6,15,45,2,8,13,6,3,7,14,27,0,4,10,26,2,8,13,1,3,7,14,21,0,4,11,20,3,7,12,36,1,6,15,40,3,9,17,33,2,8,13,32,1,6,15,47,0,4,11,11,2,8,10,22,1,6,15,13,0,4,11,4,3,9,17,23,2,8,13,38,1,6,15,5,1,6,15,25,3,9,17,16,0,5,16,14,3,9,17,42,2,8,10,7,2,8,13,19,0,5,16,28,1,6,15,39,3,9,17,17,0,5,16,35,2,8,13,34,0,7,12,15,2,8,10,48,3,9,17,29,3,9,17,41,1,6,15,30,0,7,12,18,0,7,12,9,1,6,15,3,3,9,17,31,0,7,12,12,1,5,16,37,2,4,11,44,2,4,11,0,0,7,12,8,2,4,11]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,54,I54,N50_K3_M18_I54.xlsx,22.74888229370117,40.129241943359375,5.368521213531494,22.74888229370117,0.0,22.74888038635254,1.9073486328125e-06,7.62939453125e-06,True,SUCCEEDED,"[34,2,5,16,30,1,7,14,15,3,8,11,42,0,9,10,36,3,8,11,22,0,4,13,49,1,7,14,45,2,5,15,6,3,8,11,0,2,6,12,11,0,4,13,35,1,7,14,29,2,9,10,33,1,5,16,23,3,8,11,41,0,4,13,13,2,9,15,7,3,8,11,10,1,5,16,17,0,4,13,37,2,6,12,28,0,4,13,4,1,5,16,26,3,8,11,20,0,4,13,9,2,6,12,16,0,4,10,3,2,6,17,44,1,5,16,32,3,8,11,25,1,5,16,14,2,6,17,19,0,4,10,18,3,8,11,12,1,5,14,47,3,8,11,43,0,4,10,24,1,7,14,39,2,6,12,1,1,7,14,27,3,8,11,5,1,7,14,31,0,9,15,2,3,8,11,8,0,9,15,48,3,8,11,38,0,9,15,46,0,9,15,40,1,7,14,21,0,9,15]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,55,I55,N50_K3_M18_I55.xlsx,22.9027042388916,36.25516891479492,9.55023956298828,22.9027042388916,0.0,22.902706146240234,1.9073486328125e-06,7.62939453125e-06,True,SUCCEEDED,"[0,0,9,15,1,2,8,13,32,3,6,14,29,2,8,10,46,1,7,17,34,0,9,16,39,3,5,12,37,1,4,11,10,2,8,13,5,0,9,15,9,1,6,14,7,1,7,17,28,2,8,10,8,3,5,12,43,3,5,12,31,2,8,13,19,1,4,11,26,1,7,17,17,3,5,12,6,1,7,17,12,0,9,15,33,2,8,13,23,0,4,11,27,3,5,12,13,0,4,11,16,2,8,13,2,1,7,17,38,0,4,11,44,3,5,12,14,0,4,11,47,2,8,13,42,1,7,17,3,3,5,12,49,0,4,11,25,3,5,12,40,2,8,10,4,1,6,14,35,1,6,14,45,2,8,10,11,1,6,14,48,0,4,11,22,1,6,14,30,2,8,10,36,1,6,14,20,3,5,12,21,3,5,12,41,2,8,10,18,3,5,12,24,1,6,14,15,1,6,14]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,56,I56,N50_K3_M18_I56.xlsx,23.538820266723636,40.25568389892578,6.821957588195801,23.538820266723636,0.0,23.538820266723636,0.0,7.62939453125e-06,True,SUCCEEDED,"[24,3,5,14,26,0,8,11,11,2,7,17,43,1,9,10,39,1,6,13,47,0,8,12,23,2,4,15,42,1,7,17,34,3,5,11,0,3,5,11,2,1,7,17,30,2,4,15,15,0,8,12,3,1,6,13,19,2,4,15,28,2,4,15,48,0,7,17,38,3,5,11,40,2,4,15,29,3,5,11,9,1,6,13,5,0,7,17,49,1,9,10,17,0,7,17,20,3,5,11,4,0,7,17,31,1,9,10,6,2,4,15,41,2,4,15,10,1,9,10,1,2,4,14,46,3,8,12,16,1,9,10,44,3,8,12,45,0,7,17,13,3,8,11,21,1,6,13,37,2,4,14,14,3,8,15,12,0,7,17,8,0,7,17,32,3,8,15,18,2,4,14,36,2,4,14,35,0,7,17,33,2,4,14,25,1,6,12,27,2,4,14,22,2,4,14,7,2,4,14]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,57,I57,N50_K3_M18_I57.xlsx,21.274253845214844,39.37022018432617,3.17828631401062,21.274253845214844,0.0,21.27425193786621,1.9073486328125e-06,7.62939453125e-06,True,SUCCEEDED,"[22,3,9,17,38,0,6,13,3,2,8,12,6,1,7,16,28,3,9,17,31,1,4,14,47,1,7,10,43,2,8,12,21,0,6,11,27,2,8,12,8,1,7,10,11,1,7,10,25,2,8,12,17,0,5,13,0,3,9,17,49,0,5,13,41,2,8,12,44,3,9,17,1,1,7,10,16,3,9,17,37,2,8,12,12,0,5,13,35,1,4,14,40,3,9,17,7,2,8,12,5,3,6,11,36,2,8,12,45,0,5,13,48,0,5,13,46,1,4,14,32,2,8,12,14,3,6,11,10,1,4,16,19,0,9,17,33,2,8,12,4,3,6,11,39,0,9,17,29,1,4,16,24,3,6,11,15,2,8,12,18,1,5,13,23,2,8,12,2,3,6,11,34,2,8,12,13,3,7,10,26,0,9,14,30,0,9,14,42,0,9,14,9,2,8,12,20,2,8,12]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,58,I58,N50_K3_M18_I58.xlsx,21.738208770751957,38.73525238037109,4.741167068481445,21.738208770751957,0.0,21.738208770751957,0.0,7.62939453125e-06,True,SUCCEEDED,"[31,1,9,16,41,2,4,15,28,3,5,11,44,0,8,17,48,2,6,13,40,0,8,10,47,1,9,16,11,0,4,17,32,2,6,10,42,3,5,11,1,1,9,16,20,0,4,15,7,3,5,11,4,2,6,13,29,0,4,17,9,3,5,11,5,2,6,13,24,1,9,16,38,0,4,17,3,3,8,14,23,1,9,16,33,0,4,17,27,2,6,13,8,1,9,16,30,2,6,13,39,3,8,14,15,1,9,16,12,0,4,17,19,3,7,12,49,2,6,13,16,3,7,12,21,2,6,13,17,1,9,16,46,0,4,17,36,1,9,16,6,1,9,16,37,2,6,13,43,0,4,15,13,0,4,15,22,3,5,11,35,3,5,11,0,0,8,14,14,2,6,13,34,1,9,16,45,2,6,13,26,0,8,10,10,3,5,17,2,1,9,16,25,0,4,15,18,2,6,13]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,59,I59,N50_K3_M18_I59.xlsx,23.754199981689453,38.83339691162109,8.67500114440918,23.754199981689453,0.0,23.754199981689453,0.0,7.62939453125e-06,True,SUCCEEDED,"[21,1,4,10,25,2,6,14,23,0,8,15,49,1,9,13,43,2,6,12,32,3,5,16,24,2,6,14,44,3,7,17,10,0,8,15,29,3,7,11,5,0,8,15,12,2,6,12,1,1,4,10,33,3,7,11,30,1,9,13,27,1,4,10,11,3,7,11,41,2,6,12,20,0,5,16,26,3,7,11,7,0,5,16,37,1,4,10,3,2,6,12,40,0,5,16,17,1,4,10,0,3,7,11,4,1,4,10,46,2,6,12,34,3,7,11,15,0,5,17,18,0,5,17,2,3,9,13,22,0,5,17,16,2,6,12,36,1,4,10,9,1,4,10,19,2,6,12,45,3,9,13,35,1,8,15,14,3,9,13,6,0,5,17,42,2,6,12,31,1,8,15,38,2,6,12,48,0,5,17,47,2,6,12,39,2,7,11,13,0,5,14,28,0,5,14,8,0,5,14]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,60,I60,N50_K3_M18_I60.xlsx,22.797855377197266,42.18711853027344,3.408592700958252,22.797855377197266,0.0,22.797855377197266,0.0,7.62939453125e-06,True,SUCCEEDED,"[26,2,4,15,15,0,6,13,43,3,5,16,16,1,9,14,2,0,8,17,20,3,6,13,24,2,4,15,9,1,5,16,22,3,6,11,3,1,9,14,27,2,4,15,19,0,7,10,0,0,7,10,30,1,9,16,5,3,5,13,35,2,4,15,34,0,7,10,28,1,9,16,21,2,4,15,32,0,7,10,45,2,4,14,39,1,9,16,4,3,5,13,40,1,9,16,36,3,8,12,25,3,8,12,46,0,6,11,13,0,6,11,8,2,4,14,10,3,8,12,29,2,4,15,31,1,9,16,23,0,6,11,47,0,6,11,7,2,4,15,14,1,9,16,49,3,7,17,1,2,4,15,33,1,9,16,41,0,6,11,6,0,6,11,18,2,4,15,11,3,7,17,17,3,7,17,12,0,6,11,38,1,9,16,48,3,7,17,44,1,9,16,37,0,5,13,42,2,8,12]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,61,I61,N50_K3_M18_I61.xlsx,22.889238357543945,38.475372314453125,7.303103923797607,22.889238357543945,0.0,22.889238357543945,0.0,7.62939453125e-06,True,SUCCEEDED,"[1,1,4,17,43,2,5,16,32,0,6,14,42,1,9,10,26,3,8,12,17,0,6,11,15,2,7,15,5,1,4,17,6,3,8,13,20,3,5,12,46,2,7,16,37,0,6,11,7,1,9,10,14,2,7,15,44,2,7,14,19,0,6,16,22,3,5,12,48,1,4,17,38,3,8,13,12,0,6,16,29,1,4,17,18,3,8,13,28,2,7,14,39,1,4,17,4,2,7,14,3,1,9,10,41,0,6,16,31,3,8,13,21,2,7,14,40,3,8,13,10,1,9,11,8,2,7,14,0,0,6,16,35,2,7,14,33,3,5,12,25,1,9,10,2,3,5,12,24,2,7,14,27,1,9,10,45,3,5,12,30,2,7,14,34,0,6,11,36,0,6,11,9,1,9,10,47,1,9,10,13,2,7,14,11,3,5,12,49,2,7,15,23,1,4,17,16,1,4,17]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,62,I62,N50_K3_M18_I62.xlsx,21.310413360595703,36.074615478515625,6.546212196350098,21.310413360595703,0.0,21.310413360595703,0.0,7.62939453125e-06,True,SUCCEEDED,"[28,3,6,17,13,2,4,11,26,1,7,14,6,0,5,15,43,2,4,13,31,0,8,10,3,1,7,14,37,3,6,17,14,0,5,15,38,1,7,14,19,0,8,10,16,3,6,17,23,2,4,13,7,0,9,16,15,3,8,10,46,1,7,14,21,0,9,16,0,2,4,13,9,1,7,14,8,3,8,10,35,0,9,16,5,1,7,14,30,3,8,10,10,2,4,11,39,0,5,15,11,2,4,11,42,0,6,17,44,3,8,10,17,2,4,11,41,1,7,14,48,2,4,11,22,1,7,14,45,3,8,10,49,0,6,17,2,1,7,14,40,3,8,10,1,2,4,11,36,0,6,17,18,3,8,10,25,1,7,14,27,3,8,10,20,2,4,11,29,1,7,14,47,2,4,11,32,3,8,10,4,2,9,16,34,2,9,16,33,2,9,16,12,3,8,10,24,3,8,10]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,63,I63,N50_K3_M18_I63.xlsx,22.625534057617188,40.55944061279297,4.691625595092773,22.625534057617188,0.0,22.625534057617188,0.0,7.62939453125e-06,True,SUCCEEDED,"[0,2,4,13,17,0,5,10,1,1,6,15,15,3,9,17,12,0,8,12,49,2,4,16,13,3,7,14,6,1,6,15,7,2,5,13,11,3,7,11,36,0,8,10,2,1,6,15,46,2,4,16,5,3,9,14,42,2,5,11,9,0,8,12,10,1,6,15,40,3,7,14,28,0,8,12,30,2,5,13,4,3,7,14,16,2,5,13,43,0,8,12,26,3,9,14,48,1,6,15,20,3,9,10,35,0,8,12,39,2,5,13,38,0,8,12,45,1,6,15,27,3,7,14,3,1,6,15,44,0,8,12,19,1,6,15,47,2,5,11,33,2,5,11,23,2,5,11,31,0,8,12,24,3,7,14,22,1,6,15,25,3,4,16,14,3,4,16,29,0,8,12,8,2,5,11,32,3,4,16,34,0,8,12,37,3,4,16,41,2,5,11,21,2,5,11,18,3,7,14]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,64,I64,N50_K3_M18_I64.xlsx,22.46063041687012,37.57723617553711,7.344024658203125,22.46063041687012,0.0,22.46063232421875,1.9073486328125e-06,7.62939453125e-06,True,SUCCEEDED,"[30,3,9,12,28,1,5,16,21,2,8,15,40,3,9,17,31,0,6,10,49,2,4,14,7,0,7,13,39,1,5,12,43,0,6,11,2,3,9,17,16,1,5,12,14,0,7,10,29,0,7,10,0,2,8,15,12,2,8,15,10,0,7,16,18,1,5,12,44,3,4,10,41,2,8,15,17,1,5,12,26,0,7,16,8,2,8,15,24,3,6,11,19,0,7,16,13,1,5,12,45,3,6,14,3,0,7,16,1,2,8,15,35,0,7,10,20,1,5,12,27,3,6,14,36,2,8,15,34,3,6,14,32,0,4,16,4,1,5,10,23,2,9,17,11,3,6,14,33,3,6,13,46,1,5,10,25,0,4,16,5,2,9,12,22,1,5,10,9,3,6,13,37,3,6,13,48,0,4,16,47,1,5,10,6,0,4,11,15,2,8,15,42,1,7,10,38,1,7,10]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,65,I65,N50_K3_M18_I65.xlsx,22.762222290039062,38.9112548828125,6.613187789916992,22.762222290039062,0.0,22.762222290039062,0.0,7.62939453125e-06,True,SUCCEEDED,"[19,0,8,10,31,2,5,11,34,1,9,13,23,0,6,16,1,2,7,14,28,3,4,12,27,0,6,16,3,3,4,12,4,1,9,13,2,0,8,10,16,2,7,14,45,3,4,12,9,2,6,16,24,3,5,11,38,3,5,11,0,1,9,13,49,2,6,16,41,0,8,10,5,1,9,13,33,3,5,11,20,0,8,10,37,2,7,14,8,0,4,15,39,1,9,13,10,3,5,17,15,2,7,14,6,2,7,14,35,3,5,17,32,0,4,15,47,1,9,11,7,3,5,17,40,1,9,11,36,2,7,14,46,3,5,17,30,0,4,15,26,2,7,14,48,0,4,15,22,1,9,11,13,0,4,15,14,1,9,11,44,2,6,16,11,2,6,16,42,0,4,12,12,2,6,16,29,0,4,12,21,1,7,14,17,1,7,14,25,0,4,12,43,2,6,16,18,0,8,10]"
Co-HeT,3,50,sample1280,"[4,6,8]",1280,1234,20260827,66,I66,N50_K3_M18_I66.xlsx,20.34262084960937,36.09351348876953,4.591727256774902,20.34262084960937,0.0,20.34262084960937,0.0,7.62939453125e-06,True,SUCCEEDED,"[28,3,9,13,36,2,5,11,14,1,6,10,13,0,7,17,45,0,8,15,7,3,9,12,26,1,6,13,23,1,6,10,44,2,7,17,19,3,9,11,21,0,8,15,48,3,5,12,20,1,6,13,4,2,4,14,41,0,8,15,32,1,6,10,0,3,5,12,3,2,7,17,30,2,7,17,18,1,6,10,17,3,5,12,27,0,8,15,25,1,6,13,24,2,7,17,33,3,9,11,39,0,8,15,16,2,7,17,5,1,6,13,34,2,7,17,2,1,6,13,22,3,9,11,6,0,8,15,8,3,9,11,46,1,6,10,49,3,9,11,31,0,8,15,15,2,7,14,12,2,7,14,10,3,9,11,29,2,7,14,42,3,9,11,37,1,6,10,11,3,5,12,38,3,5,12,47,2,7,14,35,2,7,14,9,2,7,14,1,3,5,12,43,3,5,12,40,2,7,13]"
